"ihdlkid","new_key","lake_area_ac","lake_perim_km","lake_order","lake_link_num","uplakes_n","uplakes_area_ac","downlakes_n","downlakes_area_ac","ws_area_km2","lake_area_km2","lake_area_m2","maxdepth_ft","meandepth_ft","maxdepth_m","meandepth_m","geom_ratio","ws_urban_prop","ws_forest_prop","ws_agriculture_prop","ws_shrub_prop","ws_wetland_prop","ws_slope_deg","ws_mean_elevation_m","lake_area_ha","dd_mean","surface_temp_mean"
145333836,"81-3",51.24881676,2.58,4,96,23,1403,13,4056.152105,0.4301,0.21,207392.7269637,NA,NA,NA,NA,NA,0.01488,0.55196,0,0,0.37596,3.51,275.633008,13.683,5372.76895016667,17.1677595655556
145333838,"81-405",11.77541592,1.71,0,-99,-99,-99,-99,-99,1.3501,0.05,47652.5268908583,NA,NA,NA,NA,NA,0.03652,0.25473,0.41538,0.01489,0.27464,2.95,269.598008,4.769,5042.16889322222,17.7326591233333
145333840,"81-73",232.6907972,5.67,0,-99,-99,-99,-99,-99,1.9211,0.94,941648.647161183,6,1.6800283,1.83,0.51,17.0224133430997,0.11176,0.65047,0.00796,0.00859,0.16792,6.64,277.474004,89.822,5330.44993505556,16.7408596661111
145333845,"47-51",244.2087015,7.15,4,96,24,1454,12,3811.943404,3.849,0.99,988259.080976084,6,1.22365943,1.83,0.37,17.229259558772,0.12385,0.55614,0.02351,0.0087,0.263,4.69,280.649004,95.344,5511.44170194444,16.5712064877778
145333845,"81-2",244.2087015,7.15,4,96,24,1454,12,3811.943404,3.849,0.99,988259.080976084,35,18.49552452,10.67,5.64,2.9549714144848,0.12385,0.55614,0.02351,0.0087,0.263,4.69,280.649004,95.344,5511.44170194444,16.5712064877778
145333847,"81-123",80.93526865,3.28,0,-99,-99,-99,-99,-99,6.5682,0.33,327527.290073247,NA,NA,NA,NA,NA,0.2011,0.16699,0.3344,0.01041,0.27968,1.35,279.989004,31.553,4996.13580711111,16.9869803088889
145333852,"33-18",34.81936646,2.01,0,-99,-99,-99,-99,-99,1.5108,0.14,140906.343167011,17,6.55129912,5.18,2,3.74026933178217,0.10696,0.21816,0.33909,0.00854,0.32234,2.09,286.938008,13.392,5268.46309161111,18.2179806955556
145333854,"81-401",80.71517814,4.07,1,1,1,20,0,0,0.9956,0.33,326636.632026223,NA,NA,NA,NA,NA,0.01687,0.75943,0,0.00452,0.20821,7.39,282.091992,30.332,5411.05056627778,17.21902623
145333858,"81-71",645.0878729,17.9,4,118,37,2151,7,2943.078559,6.5387,2.61,2610529.20925903,NA,NA,NA,NA,NA,0.27385,0.20142,0.31398,0.00532,0.17907,2.57,267.353008,259.554,5408.89830272222,16.2427612394444
145333861,"81-6",129.7486185,3.09,1,1,1,11,0,0,2.7845,0.53,525064.216340901,48,13.96495673,14.63,4.26,1.83996168438696,0.0715,0.52232,0.15734,0.00629,0.2191,2.98,278.678008,52.725,5577.64059216667,17.52102878
145333871,"81-126",39.35614375,2.44,2,4,0,0,13,3889.520528,1.9024,0.16,159265.686334021,NA,NA,NA,NA,NA,0.04421,0.31928,0.40354,0.01383,0.2142,1.78,278.270996,15.647,5325.69669694444,17.2881354783333
145333875,"81-7",219.2985586,3.85,3,13,10,570,16,4350.097184,2.3831,0.89,887453.193314718,20,4.82350702,6.1,1.47,5.03160487356792,0.10104,0.24334,0.36301,0.06345,0.21678,2.38,280.690996,78.583,5456.46617477778,18.0291072227778
145333877,"81-400",12.19382142,1.36,0,-99,-99,-99,-99,-99,0.4069,0.05,49345.7222289669,NA,NA,NA,NA,NA,0.08528,0.27722,0.3507,0.00909,0.23937,1.42,278.95,4.928,5083.84878083333,17.6682466061111
145333882,"81-5",71.13717972,2.7,0,-99,-99,-99,-99,-99,0.7335,0.29,287876.572052932,81,26.75834245,24.7,8.16,0.937787905451039,0.10062,0.68003,0.0529,0.02154,0.09761,7.48,283.675996,28.785,5685.62166255556,17.2016304072222
145333884,"81-72",92.53088278,3.86,4,100,29,1836,8,3588.166432,1.9994,0.37,374452.198535065,42,14.38387427,12.8,4.39,1.93258732363368,0.05406,0.63083,0.05081,0.03731,0.20301,4.25,275.994004,37.352,5527.24728311111,17.5014352877778
145333886,NA,6.305402471,0.76,1,0,0,0,9,3680.697315,0.2078,0.03,25516.5815669135,NA,NA,NA,NA,NA,0.03272,0.39653,0.00096,0.03609,0.49182,2.37,262.855,2.749,5110.84367277778,18.10885516
145333888,"81-11",11.71936365,0.92,0,-99,-99,-99,-99,-99,0.2771,0.05,47425.6956416171,NA,NA,NA,NA,NA,0.0978,0.01985,0.84301,0,0.02599,1.51,292.165996,4.797,5077.43067355556,17.8664387627778
145333890,"81-8",50.09476188,5.08,4,37,7,202,17,4429.901167,2.6758,0.2,202722.51984946,24,11.2365977,7.32,3.43,2.89877440426666,0.03991,0.30242,0.40837,0.00631,0.2329,2.4,280.93,21.678,5169.02868138889,17.0550707872222
145333892,"81-110",190.2384173,3.41,0,-99,-99,-99,-99,-99,6.3894,0.77,769853.17186678,31,9.39770942,9.45,2.87,3.13451366394967,0.0979,0.3223,0.20575,0.02113,0.34201,2.06,275.765996,76.977,5269.96444988889,17.8060443644444
145333897,"81-86",12.01613624,1.03,0,-99,-99,-99,-99,-99,1.1824,0.05,48626.6692566064,35,17.84356508,10.67,5.44,1.39172750808761,0.04854,0.70424,0.01505,0,0.22184,6.51,278.803008,4.846,5073.52498483333,17.8357376361111
145333899,"81-83",20.06008384,1.21,1,1,0,0,1,80.715178,2.158,0.08,81178.7618469508,55,32.87300205,16.77,10.02,1.0065318991573,0.05482,0.63921,0.00037,0,0.29856,5.2,284.33,8.039,5624.59582061111,17.5147405677778
145333903,"81-125",88.37633401,3.89,3,5,0,0,11,3799.252007,0.663,0.36,357639.650398608,33,14.97610412,10.06,4.57,2.43087951977116,0.69789,0.03137,0.05852,0,0.16893,1.56,275.72,35.769,5171.35083972222,17.5539423488889
145333907,NA,8.933253059,0.73,0,-99,-99,-99,-99,-99,0.5246,0.04,36150.9168346081,NA,NA,NA,NA,NA,0.05051,0.13725,0.58769,0.04708,0.17309,1.47,275.554004,3.61,5078.21873822222,17.9779125372222
145333913,"81-26",11.42206806,1.29,1,0,0,0,1,129.748618,0.4129,0.05,46222.6055602768,NA,NA,NA,NA,NA,0.03463,0.56406,0.24703,0.00654,0.14774,4.32,289.653008,4.647,5070.58717455556,17.7525605277778
145333915,"81-14",19.0447823,1.12,1,0,0,0,18,4479.995929,2.3835,0.08,77070.0590829995,NA,NA,NA,NA,NA,0.04297,0.07661,0.5575,0,0.3189,1.97,283.993008,7.693,5084.44174533333,17.7300036294444
145333918,"81-109",36.8364427,1.66,1,0,0,0,7,2943.078559,0.5437,0.15,149069.008538707,17,7.70732412,5.18,2.35,3.79329903896548,0.06492,0.47416,0.27865,0,0.14493,3.63,285.655996,15.147,5334.46981494444,18.1032473422222
145333924,"81-19",20.83729127,1.42,0,-99,-99,-99,-99,-99,0.7875,0.08,84323.9499413217,22,11.99763724,6.71,3.66,2.53959939693533,0.09943,0.50222,0.15315,0,0.23899,4.44,284.020996,8.435,5374.77556088889,17.8554737005556
145333926,"81-27.1",224.234369,5.59,1,0,0,0,19,4780.703103,3.126,0.91,907427.336004209,57,11.65396624,17.38,3.55,1.7758373763588,0.23555,0.35087,0.28471,0.01437,0.09271,3.62,301.025996,90.543,5658.11569505556,17.5737898838889
145333928,"81-27",39.84252104,2.38,0,-99,-99,-99,-99,-99,0.3778,0.16,161233.948605884,18,2.62225152,5.49,0.8,3.64999086927223,0.1956,0.56591,0.01615,0.03811,0.15035,4.42,287.705,15.8,5083.94559794444,17.4121177633333
145333932,"81-93",15.25221703,0.94,0,-99,-99,-99,-99,-99,0.369,0.06,61722.3788191494,NA,NA,NA,NA,NA,0.09864,0.36911,0.28834,0.01247,0.20813,4.44,295.064004,6.164,5052.50134244444,17.8207070166667
145333935,"81-33",6.61003268,0.78,1,0,0,0,18,4770.935588,0.0498,0.03,26749.3532434948,22,10.89955302,6.71,3.32,1.9059249762448,0,0.61245,0,0,0.33935,4.92,277.578008,2.675,5407.53565722222,17.9062778622222
145333937,"81-30",5.772137533,0.79,1,1,0,0,18,4770.935588,1.1835,0.02,23358.5752620291,NA,NA,NA,NA,NA,0.0376,0.76316,0.01555,0,0.18167,5.3,293.668008,2.345,5080.45567283333,17.8943519438889
145333941,"81-18",201.5398447,5.19,3,12,9,369,17,4569.395743,2.1974,0.82,815587.571122172,86,17.96371993,26.22,5.48,1.14613285549157,0.04401,0.56585,0.06458,0.01161,0.29658,3.6,281.819004,81.772,5674.45115144444,17.1091141794444
145333944,"81-36",13.57281849,1.36,2,6,4,109,18,4770.935588,0.1086,0.05,54926.2210756343,29,13.73547391,8.84,4.19,1.73177978220694,0,0.39043,0.02855,0,0.51197,3.01,278.309004,5.506,5101.93104761111,17.8803793177778
145333948,"81-29",19.08447694,1.41,0,-99,-99,-99,-99,-99,0.517,0.08,77230.6945894541,NA,NA,NA,NA,NA,0.05783,0.57369,0.12418,0.00019,0.22495,4.79,293.95,7.742,5056.55067083333,17.5606190516667
145333952,"81-28",9.767514952,0.77,1,1,1,224,18,4770.935588,1.4464,0.04,39526.9918335964,17,7.42200132,5.18,2.26,2.7220348507221,0.11151,0.46336,0.3416,0.00214,0.07612,3.5,304.01,4.276,5428.86162622222,18.3656928794444
145333956,"81-39",5.04285842,0.53,0,-99,-99,-99,-99,-99,0.0821,0.02,20407.3425599935,NA,NA,NA,NA,NA,0.13642,0.19123,0.20828,0.02923,0.36541,3.44,290.591992,2.029,5126.71852905556,18.3080517794444
145333961,NA,5.623519952,0.74,2,4,3,103,19,4784.508406,0.1545,0.02,22757.1524907936,NA,NA,NA,NA,NA,0.04337,0.87508,0,0,0.05437,7.87,292.679004,2.278,5096.04303122222,18.1094432472222
145333963,"81-52",98.85193997,4.33,0,-99,-99,-99,-99,-99,1.7526,0.4,400032.131318037,19,6.07698028,5.79,1.85,4.34355330153093,0.03041,0.77183,0.01523,0.01501,0.13186,6.22,301.979004,40.087,5096.27863677778,17.0124443455556
145333965,"81-51",12.96067987,1.3,0,-99,-99,-99,-99,-99,1.2105,0.05,52449.0302699203,NA,NA,NA,NA,NA,0.06716,0.65213,0.17349,0.00107,0.10541,5.81,301.204004,4.978,5064.66304133333,17.5461033011111
145333972,"81-47",13.08615275,1.06,0,-99,-99,-99,-99,-99,0.1463,0.05,52956.7915098539,12,3.78239993,3.66,1.15,4.14475945345983,0,0.89542,0,0,0.08476,8.59,300.579004,5.306,5090.23890688889,17.815951415
145333978,"81-95",41.84570657,1.62,1,0,0,0,10,3247.432301,1.4355,0.17,169340.401319251,NA,NA,NA,NA,NA,0.00377,0.71557,0.07746,0.00529,0.18885,5.42,299.396992,16.919,5063.23520144444,17.4980163072222
145333981,NA,6.043861221,0.71,1,0,0,0,8,3195.300506,1.6333,0.02,24458.1814616972,NA,NA,NA,NA,NA,0.07065,0.12882,0.48491,0.00441,0.30949,1.97,285.791992,2.443,5142.03087044444,18.1117525488889
145333983,"81-403",7.437767135,0.71,2,4,2,96,20,4790.131926,0.0768,0.03,30099.0131318037,NA,NA,NA,NA,NA,0.02344,0.19271,0.60417,0,0.14583,3.8,293.903008,4.37,5106.57478238889,17.9298364494444
145333985,"81-402",7.489154128,0.78,2,3,1,88,21,4797.569693,0.0847,0.03,30306.9650277204,NA,NA,NA,NA,NA,0.07674,0.31051,0.27509,0,0.31287,3.83,291.653008,4.846,5103.66989505556,17.8886390544444
145333987,"81-397",15.73245424,1.1,0,-99,-99,-99,-99,-99,0.2648,0.06,63665.7935332443,NA,NA,NA,NA,NA,0.13104,0.39955,0.44071,0,0.0287,5.35,300.9,5.867,5077.53792361111,17.7044410972222
145333989,"81-398",12.26478304,1.05,0,-99,-99,-99,-99,-99,0.1879,0.05,49632.8883493181,NA,NA,NA,NA,NA,0.11762,0.52528,0.24907,0,0.09473,6.88,300.860996,4.95,5093.29551183333,17.8261177927778
145333991,"81-399",13.35150305,1.14,0,-99,-99,-99,-99,-99,0.3503,0.05,54030.6060054227,NA,NA,NA,NA,NA,0.01627,0.65801,0.23723,0.00828,0.05167,2.05,261.639004,5.421,5335.91577738889,17.7855723516667
145333993,"81-46",88.75496996,3.22,2,3,0,0,22,4805.058847,0.6689,0.36,359171.907085913,11,3.45432563,3.35,1.05,7.3077012281539,0.14367,0.65989,0,0.0157,0.16744,4.94,296.915,36.023,5253.395471,18.0863852277778
145333996,"81-97",157.0586525,3.06,0,-99,-99,-99,-99,-99,3.7623,0.64,635581.937193962,5,3.25994542,1.52,0.99,18.5758757988379,0.07783,0.28135,0.38426,0.00335,0.24286,3.39,296.445996,63.51,5335.56657311111,18.0899798
145333998,"81-55",48.62254215,2.07,0,-99,-99,-99,-99,-99,0.287,0.2,196764.769333495,31,5.32137355,9.45,1.62,2.22871751796444,0,0.71498,0.00035,0,0.26655,7,299.596992,19.659,5616.24582327778,18.147119965
145334000,NA,9.334582529,0.88,0,-99,-99,-99,-99,-99,0.0194,0.04,37775.0092226134,NA,NA,NA,NA,NA,0.14949,0.03093,0.01546,0,0.45361,3,256.311992,3.771,5329.99905411111,17.9783057283333
145334005,"81-96",20.08429742,1.27,0,-99,-99,-99,-99,-99,0.3193,0.08,81276.7488972522,NA,NA,NA,NA,NA,0.02255,0.20294,0.2493,0.02067,0.4585,2.46,273.519004,8.119,5087.78477738889,17.6329552477778
145334011,NA,9.857856948,0.79,0,-99,-99,-99,-99,-99,0.2453,0.04,39892.5860871677,NA,NA,NA,NA,NA,0,0.28455,0.19649,0,0.47819,4.35,290.025996,3.986,5094.39931961111,17.9488151922222
145334013,"81-385",19.19791865,1.77,0,-99,-99,-99,-99,-99,0.7885,0.08,77689.7683218,NA,NA,NA,NA,NA,0.07584,0.09233,0.76652,0.0038,0.04921,2.74,290.358008,7.805,5077.76791311111,17.4683528988889
145334015,NA,9.875550848,0.88,0,-99,-99,-99,-99,-99,0.0384,0.04,39964.189421715,NA,NA,NA,NA,NA,0,0,0.58333,0,0,1.96,255.584004,4.017,5341.52698677778,18.1404688827778
145334017,NA,8.052624751,0.73,0,-99,-99,-99,-99,-99,0.1771,0.03,32587.2071182874,NA,NA,NA,NA,NA,0.13608,0.44325,0,0,0.41728,2.33,275.649004,3.27,5121.51287644444,18.1115101422222
145334019,"81-57",18.89103664,1.38,1,1,1,50,8,2964.768762,0.206,0.08,76447.8841001983,NA,NA,NA,NA,NA,0.12185,0.38689,0.02087,0,0.43689,3.97,288.700996,7.639,5266.75882927778,17.6371659233333
145334022,"81-58",50.21162945,2.54,1,1,0,0,9,2983.659799,0.5163,0.2,203195.457286229,30,8.80029344,9.15,2.68,2.32037086928544,0.06391,0.64807,0.03526,0.00891,0.1935,6.14,295.860996,20.133,5545.254032,17.9606482738889
