"OBJECTID","IHDID","lake_name","New_Key","Area_ac","Volume_ac_ft","MeanDepth_ft","MaxDepth_ft"
1,44363460,"Three Lakes","2-165",6.16503216,30.54457265,4.95448715,21
2,44364716,"Klondike Lake","75-490",42.42502873,619.69087564,14.60672848,47
3,86671777,"Hamilton Lake","48-19",10.01542822,55.70434838,5.56185389,46
4,116542783,"Stonington Lake","31-1070",12.98464648,109.01189811,8.39544598,24
5,82816224,"Emerson Lake","53-71",57.94522353,1126.24974159,19.43645521,47
6,82817060,"Reed Lake","43-80",45.69448004,923.18681714,20.20346476,46
7,82817060,"Reed Lake","43-91",44.58448266,481.51807146,10.80012692,25
8,82817574,"Sisson Lake","62-436",30.48687354,273.6795884,8.97696473,17
9,92130972,"No Name","2-103",7.61628207,23.01836049,3.02225683,10
10,109943820,"Homestead Lake","48-488",33.29893278,165.59693007,4.97304016,15
11,109944322,"Camp Eight Lake","48-643",67.35030146,1878.02771008,27.88447371,75
12,110734671,"Ruth Lake","7-160",197.22073548,2471.23716686,12.53031108,37
13,113235881,"Jenny Lake","2-267",5.38912126,43.97425592,8.15981934,12
14,117627725,"Marten Lake","36-1502",166.87495911,830.15707733,4.97472528,6
15,60087944,"Howes Lake","20-75",13.60883467,156.88560051,11.52821709,24
16,83976993,"Thompson Lake","1-25",12.08864237,180.70408823,14.94825331,35
17,83975621,"Porcupine Lake #2","69-340",14.20262891,128.26721431,9.03123043,18
18,83975687,"Double Lake","60-70",13.38668694,60.59987665,4.52687636,10
19,83975767,"Little Bear Lake","69-2",110.34639073,1837.26162333,16.6499476,32
20,123147844,"Meander Lake","27-827",9.95809977,105.65620703,10.61007717,27
21,123147855,"Ridge Lake","27-916",7.26366269,62.3724871,8.58691954,16
22,123147668,"Redboat Lake","27-1016",27.73832039,497.46032225,17.93404631,43
23,121860658,"Pickerel Lake","62-84",310.59985055,8545.02949712,27.51137672,74
24,123392716,"Kunze Lake","31-34",16.91362205,155.67503125,9.20412144,46
25,44364366,"Halfmoon Lake","2-220",36.01857461,349.57084026,9.70529356,22
26,86671177,"Goose Lake","48-169",57.78633477,449.53571615,7.77927373,28
27,86671305,"Fur Farm Lake","48-240",27.59104558,204.49910094,7.41179236,12
28,86671327,"Peter Lake","48-247",4.98460975,48.8475447,9.79967281,23
29,82816456,"Casin Lake","53-78",27.18109775,37.54543877,1.38130693,5
30,109944284,"Sid Lake","48-622",9.94796845,77.05833058,7.74613741,37
31,113235883,"Aleck Lake","2-270",26.69726541,214.18303728,8.02265827,17
32,60091496,"Little Syers Lake","43-182",149.93390836,627.30332758,4.18386564,18
33,60091496,"Little Syers Lake","43-233",140.31755534,585.33494959,4.17150191,18
34,123147932,"King Lake","27-844",14.15518467,231.41418974,16.34836953,42
35,123147771,"Plymouth Lake","27-913",29.9706704,209.19657424,6.9800432,16
36,122383239,"Devils Lake","4-8",833.99326483,2349.74632343,2.81746439,5
37,123397692,"Anderson Lake","27-113",80.07795834,1801.66263365,22.49885825,46
38,123397787,"Trapper Lake","27-206",12.62609657,189.29952537,14.99271959,55
39,44366616,"Merwin Lake","75-117",133.67857506,221.45460734,1.65662005,3
40,86671033,"Halfway Lake","48-139",64.92174977,564.46146381,8.69448938,12
41,105233831,"Gold Mine Lake","52-1336",24.57117071,247.67495937,10.07990064,19
42,82815138,"Bass Lake","43-199",294.56172287,3051.96014161,10.36102081,45
43,82815172,"Sunshine Lake","43-279",10.9008068,49.07587008,4.50204017,10
44,92130962,"No Name","2-105",7.11021025,11.04931713,1.55400709,4
45,109944380,"Tank Lake","48-628",35.75689001,582.87452131,16.30104075,51
46,113236209,"Mahskeekee Lake","21-329",63.98571458,1323.65691808,20.68675683,41
47,113236281,"Cache Lake","21-337",8.84711397,34.13970885,3.85885261,6
48,118044699,"Miller Lake","49-273",17.18617928,38.44613788,2.2370381,3
49,60089864,"Chief Lake","51-98",113.61361808,333.09780711,2.93184754,9
50,83977733,"Horseshoe Lake","65-106",35.36844035,331.0514039,9.36007923,31
51,83976547,"Bright Lake","20-63",6.55175208,130.41480718,19.90533303,37
52,83975623,"Porcupine Lake #3","69-341",7.7326687,54.29609481,7.02165021,17
53,83975685,"Traverse Lake, East","69-145",11.83115856,91.95446074,7.77222791,21
54,111860081,"East Paint Lake","36-2066",135.5494099,932.18664223,6.87709849,12
55,123110935,"Wegwaas Lake","17-212",159.69457093,2466.52672053,15.44527598,30
56,123147995,"Mastodon Lake","27-852",12.69380345,121.52865055,9.57385634,24
57,123147936,"Ormes Lake","27-854",51.12610343,712.05219539,13.92737071,67
58,121857869,"Whitlock Lake","57-108",21.50706398,134.46437017,6.25210258,13
59,121859916,"Youngs Lake","54-299",129.82595505,1140.51352908,8.78494234,24
60,121860858,"Brooks Lake","62-106",308.13448016,2316.628766,7.51823932,23
61,129225131,"Bellows Lake","10-116",85.16264577,1900.91213946,22.32096152,58
62,44361778,"Gemini Lakes","75-1048",117.93672673,1077.19969403,9.13370859,22
63,44362828,"Locke Lake","48-50",12.39579436,68.97551355,5.56442867,9
64,44366178,"Ganamush Lake","21-429",6.96985439,34.09485922,4.89176062,11
65,83826149,"Naomikong Lake","17-417",8.43024719,23.25409903,2.75841248,5
66,75472609,"Solberg Lake","22-187",25.70909099,268.09957823,10.42820138,25
67,109945654,"Noble Lake","2-425",70.25156574,311.86157063,4.43921167,6
68,117625661,"Otter Lake","31-825",891.5362008,16305.5652617,18.28929128,31
69,60089362,"Bear Lake","51-132",1915.3068928,7912.26341087,4.13106821,7
70,60091356,"Rose Lake","67-242",377.01732919,6095.07082175,16.1665535,32
71,83977153,"Shaw Lake","68-21",10.11254063,76.74351832,7.58894536,32
72,83975843,"Ell Lake","69-11",7.67385762,65.22902531,8.500161,20
73,111861201,"Railroad Lake","36-78",52.45404775,917.72838281,17.49585441,52
74,111860797,"Golden Lake","36-777",291.69184097,8894.26971038,30.49200718,102
75,123147931,"Gaylord Lake","27-836",87.63617064,1379.49309719,15.74113847,51
76,121859546,"Saddlebag Lake","67-29",94.41130599,1695.13043804,17.95473985,44
77,121861003,"Twin Lake (west)","61-111",67.11975214,772.05407701,11.502636,22
78,122383002,"Twin Lakes","71-100",11.89540596,79.78501491,6.70721245,26
79,123394841,"Curry Lake","36-2097",52.89784901,674.48970635,12.75079647,23
80,123397784,"Gray Lake","27-301",51.34479169,370.34387771,7.2128811,17
81,44361208,"Marshman Lake","2-611",8.05192886,95.54860851,11.86654903,25
82,44364718,"Crooked Lake","75-425",200.17018531,2622.22053178,13.09995556,24
83,75475945,"Baker Lake","55-26",131.73731518,685.8291252,5.20603539,12
84,75475945,"Baker Lake","55-27",92.79746075,435.98359216,4.69822761,11
85,82816122,"Hackert Lake","53-101",114.69890492,780.20163565,6.80217162,17
86,82816436,"Whalen Lake","43-49",32.55465138,365.56745424,11.22934631,26
87,82818792,"Mud Lake","62-284",5.94214311,61.17896811,10.29577494,26
88,109944216,"Holland Lake","48-619",5.77608829,67.03585986,11.60575401,23
89,109944358,"Brush Lake","48-640",7.78925583,74.55342333,9.57131527,23
90,109944956,"Niemi Lake","2-481",24.37867562,201.98307394,8.28523572,19
91,109945080,NA,"2-576",10.19235567,78.94930451,7.74593304,15
92,113471335,"Bear Lake","1-192",18.63545234,75.25161958,4.03808924,9
93,117627285,"Davis Lake","31-242",17.5358334,170.37656591,9.71590925,36
94,118045589,"Silver Lake","49-16",44.85481595,286.8694559,6.39551071,20
95,118254567,"Johnson Lake","65-63",101.65347051,1236.08820721,12.15982298,25
96,60087685,"MacNeil Pond","40-211",6.26931063,24.13638879,3.84992708,7
97,60087736,"Bass Lake","40-244",46.86946612,451.42323061,9.63149931,44
98,111861409,"Maggie Lakes (east)","36-153.1",71.44755579,1024.02595186,14.33255401,32
99,111860897,"Silver Lake","36-407",129.68164551,1688.33652268,13.01908621,52
100,123147707,"Henry Lake","27-888",7.32296798,76.13230316,10.39637253,32
101,123147088,"Lily Pond","66-515",11.60975214,53.83499617,4.63704957,11
102,121859680,"Hodges Lake","54-213",38.33049256,993.11183311,25.90918527,66
103,121859981,"Townline Lake","54-153",79.07396917,1414.84893517,17.8927269,52
104,122382835,"Big Trout Lake","71-119",263.54011328,843.61270667,3.20107894,24
105,122383011,"Lost Lake","71-115",97.53101143,489.32203007,5.01709172,16
106,123397723,"Elsie Lake","27-199",9.35392711,74.50227251,7.96481217,31
107,86672173,"Finn Lake","49-374",12.65649053,16.44795195,1.29956657,2
108,82816364,"Mench Lake","43-139",33.41111863,144.01894685,4.31050958,16
109,82817062,"Eden Lake","53-24",63.9222085,1751.64257392,27.40272301,56
110,82817808,"Condon Lake","62-448",12.02661892,182.20290592,15.14996918,31
111,118253211,"Hale Lake","35-103",29.00498257,280.55838446,9.67276515,20
112,118253451,"Little Island Lake","35-7",55.83049568,173.05135812,3.09958484,9
113,118254313,"Long Lake","65-30",18.56305047,236.58289301,12.74482841,35
114,60088428,"Spring Lake","28-14",19.02933832,182.44025064,9.58731447,24
115,83976529,"Reid Lake","1-78",14.56290855,210.46731366,14.45228561,38
116,111861321,"Indian Lake","36-138",193.06911796,3242.70399794,16.79556022,36
117,121858955,"McCoy Lake","67-257",17.45552415,196.12259916,11.23556059,32
118,121864972,"Cadillac, Lake","83-3",1190.41436047,13790.0748569,11.58426453,26
119,122382977,"Bullhead Lake","71-109",48.82654075,378.63957602,7.75479013,21
120,123395502,"Hemlock Lake","66-219",11.70513481,150.63605831,12.86922882,34
121,123396767,"Damon Lake","27-700",107.43647775,829.97483711,7.72526105,23
122,123397048,"Doyle Lake","27-678",8.67068073,93.80058504,10.81813389,45
123,129224103,"Garey Lake","10-77",24.92255456,267.64898157,10.73922743,33
124,44364882,"Baldy Lake","2-29",64.26271972,506.05872466,7.87484138,27
125,44365528,"Little Bass Lake","75-320",81.28136155,538.09519605,6.6201548,16
126,83826101,"Naomikong Pond","17-548",7.11836472,65.88385457,9.2554761,18
127,86671673,"Walker Lake","17-265",15.90617341,70.58268695,4.4374398,9
128,110735421,"Grant Lake","52-913",61.17835034,451.52948592,7.38054366,15
129,113235993,"Round Lake","2-127",475.69713354,9084.30103833,19.09681686,55
130,113471351,"Bass Lake","68-209",53.39033004,396.46958838,7.42586884,20
131,118045531,"McDonald Lake","75-30",1014.01966655,5019.24602207,4.94985076,10
132,118254599,"Cranberry Lake","65-65",162.73619107,2105.77967452,12.93983631,32
133,60090024,"Dickson Lake","51-83",22.95337178,424.36037278,18.48793183,32
134,83976007,"Big Bradford Lake","20-109",232.179228,11519.7296702,49.61567738,102
135,111859951,"Cable Lake","36-1480",332.80819961,4171.0878119,12.53300795,30
136,123147792,"Marell Lake","27-935",10.12440169,180.67258229,17.84526018,45
137,121857887,"Long Lake","57-104",59.34927631,411.28120849,6.9298437,14
138,121858059,"Bullhead Lake","83-51",11.13407428,26.49192084,2.3793555,7
139,121859325,"Lincoln Lake","67-195",24.19507632,290.26283055,11.99677268,27
140,121860736,"Fremont Lake","62-128",777.61271257,26529.0124714,34.11597064,88
141,121864970,"Sylvan Lake","62-81",109.60334484,2484.44902674,22.66763875,63
142,123394005,"Lewis Lake","36-1953",27.26313674,246.12610284,9.02779842,18
143,44362082,"Worchester Lake","75-1078",120.72877043,454.60001739,3.76546548,6
144,44363864,"Boot Lake","75-742",101.40858908,1275.59677468,12.57878436,32
145,86671325,"Benny Lake","48-249",10.21706621,120.24950955,11.76947542,26
146,86671477,"Turnbull Lake","48-252",24.46713935,283.78928732,11.59879311,18
147,82815234,"Gun Lake","53-151",223.66620051,2879.32466185,12.87331146,25
148,109943640,"Rainy Lake","48-609",10.97790368,83.28439777,7.58654842,15
149,109944280,"Pratt Lake","48-623",22.02771502,296.57674371,13.46379974,39
150,109945144,"McKay Lake","2-574",51.74782057,154.56268637,2.98684437,11
151,110736621,"Dawson Lake","36-256",13.31675611,140.41108473,10.54394055,22
152,113470727,"Voyer Lake","60-160",29.32448983,663.47646661,22.62533706,37
153,118253065,"Grousehaven Lake","65-123",87.61640221,1999.76812995,22.82412972,54
154,118253593,"Sand Lake","35-9",260.64477953,2129.55862538,8.17034828,25
155,60087852,"Grass Lake","40-116",127.20960327,379.42351784,2.98266411,13
156,60091184,"Harper Lake","43-254",80.63073308,1790.65890746,22.20814371,61
157,83976995,"Hunters Lake","1-22",42.9469153,1176.76623604,27.40048331,82
158,70330195,"Scout Lake","27-145",23.95587831,344.43722596,14.37798362,31
159,111861359,"Minnie Lake","36-170",123.10246473,926.5624002,7.5267575,16
160,111860707,"James Lake","36-771",209.70301672,1203.80574241,5.74052658,10
161,111860863,"Iron Lake","36-384",416.26903062,4418.00489907,10.61334035,45
162,111860053,"Winslow Lake","36-1760",256.56210442,2355.93285376,9.18270007,27
163,122383070,"Long Lake","4-42",5.08221638,58.02540923,11.41734332,25
164,123397276,"Helen Lake","27-191",68.0733318,860.85102519,12.64593641,47
165,44361360,"Lambert Lake","2-622",34.75907848,289.32370655,8.32368748,33
166,86671721,"Williams Lake","17-286",25.43332139,163.51370816,6.42911343,21
167,82816484,"Paradise Lake","43-42",35.7470058,509.09898572,14.24172387,32
168,82817862,"Bitely Lake","62-451",37.55705272,477.1550553,12.70480564,28
169,82818834,"Kimes Lake","62-286",36.33511661,299.66136018,8.24715559,31
170,109944390,"Long Lake","48-330",44.27485962,1173.41153339,26.50288546,73
171,109944970,"Weber Lake","2-485",62.46379254,682.30194299,10.92315909,33
172,105231881,"Lake Independence","52-1703",1860.81373145,30809.1785293,16.55683103,31
173,118253445,"Bass Lake","35-2",51.0193539,524.97612424,10.28974466,22
174,118253943,"Withey Lake","65-100",21.02026638,314.33040049,14.95368302,26
175,60087616,"Hawk Lake","5-5",9.56520221,39.56293065,4.13613113,9
176,60088422,"Fife Lake","28-10",567.7695871,8710.16866447,15.34102717,56
177,83975803,"Town Line Lake","69-45",31.31566499,577.29426403,18.43468003,43
178,111861263,"Little Smoky Lake","36-466",78.487341,846.17370684,10.78102145,21
179,111861279,"Stanley Lake","36-173",326.62834112,3602.24986469,11.02858941,38
180,121858926,"Hicks Lake","67-231",159.05654484,1635.24815543,10.28092341,32
181,123397569,"Allen Lake","27-111",77.95260495,1249.3627083,16.02720921,42
182,70330213,"Big Bateau Lake","27-257",239.03071892,3704.54247327,15.49818571,37
183,44365348,"McComb Lake","2-61",57.46410935,644.47912843,11.21533311,25
184,44365368,"Pan Lake","2-73",10.98902342,166.09892466,15.11498505,24
185,44366002,"Cedar Lake","75-230",105.20338642,293.13234179,2.78633941,5
186,86671079,"Belle Lake, Central","48-223",26.61745038,228.90372262,8.59976141,17
187,86671353,"Smith Lake","48-246",7.34001825,51.81107954,7.05871263,16
188,109946618,"Stump Lake","52-203",37.96996581,83.54274645,2.20023233,5
189,110734749,"Petticoat Lake","7-206",127.86789201,1799.23074604,14.07101281,25
