"IHDID","IHDLKID","NEW_KEY","ACRES_IHD","GNIS_NAME","PERIM_KM","LAKE_CODE","STRAHLER","LINK","UP_LAKES","UP_LAKE_ACRES","DOWN_LAKES","DOWN_LAKE_ACRES","WL_KM2","UPSTREAM_CATCH"
70482,70482,"71-88",211.368758,"",5.5,1,7,11049,-99,-99,-99,-99,3.1782,0
70484,70484,"29-101",126.5237062,"",9.66,1,4,181,13,279,1,23.621836,5.0921,1
70485,70485,"55-1",139.5089984,"",7.55,1,6,1671,0,0,0,0,2.2905,1
70493,70493,"70-119",190.1650806,"",9.59,1,3,11,0,0,0,0,3.211,1
70499,70499,"52-844",34.16217861,"",2.46,1,5,332,128,9420,10,10994.87049,0.2973,1
70509,70509,"79-56.1",7.908197085,"",2.54,3,-99,-99,-99,-99,-99,-99,0.0924,0
70510,70510,"29-59",76.47778422,"",4.73,1,4,173,12,202,2,150.145542,3.1171,1
70511,70511,"22-53",115.7890804,"",6.54,1,6,798,472,44372,3,1260.091065,1.2262,1
70519,70519,"57-9",56.26044963,"",3.97,2,1,0,0,0,5,9484.878179,11.8149,0
70520,70520,"34-34",123.7161406,"",8.91,1,6,1017,131,7946,2,634.486543,4.4827,1
70542,70542,"81-221",101.3220664,"",9.58,1,6,889,221,15014,3,2270.930652,7.105,1
70552,70552,"47-332",83.43475785,"",3.27,3,-99,-99,-99,-99,-99,-99,1.3088,0
70556,70556,"26-27",303.3190417,"",10.04,3,-99,-99,-99,-99,-99,-99,3.796,0
70564,70564,"39-332",19.91820341,"",1.88,3,-99,-99,-99,-99,-99,-99,0.4625,0
70565,70565,"66-420",23.00730083,"",1.64,1,1,1,0,0,0,0,1.0529,1
70593,70593,"75-237",80.60310172,"",3.11,3,-99,-99,-99,-99,-99,-99,0.9794,0
70600,70600,"21-72",67.30064671,"",4.25,1,5,348,121,8171,0,0,3.0915,1
70601,70601,"21-168",65.26734135,"",5.55,1,5,342,120,8106,1,67.300647,3.2289,1
70618,70618,"81-258",49.78397981,"",3.45,1,6,889,222,15115,2,2221.146672,1.6026,1
70626,70626,"36-278",52.67959294,"",4.88,1,5,245,50,5437,10,6203.674513,7.9014,1
70639,70639,"41-181",171.6818062,"",5.24,1,5,284,0,0,0,0,1.1874,0
70646,70646,"82-235",179.7438034,"",12.55,1,6,955,0,0,0,0,1.271,0
70652,70652,"72-139",6.381382637,"",0.99,3,-99,-99,-99,-99,-99,-99,0.3877,0
70655,70655,"14-347",22.13481352,"",1.4,1,1,1,0,0,6,881.998317,0.4729,1
70656,70656,"4-52",11.56997044,"",1.41,3,-99,-99,-99,-99,-99,-99,0.7374,0
70657,70657,"3-469",92.08513318,"",4.31,1,4,53,12,368,4,2268.273057,2.5717,1
70663,70663,"70-157",90.51427657,"",4.76,1,3,5,0,0,0,0,1.1744,1
70664,70664,"70-132",94.20509142,"",8.41,1,3,11,0,0,0,0,2.3804,0
70665,70665,"78-117",296.3141363,"",14.07,1,6,789,167,18000,4,972.133034,21.7784,1
70666,70666,"78-209",229.2206599,"",13.91,1,6,964,234,25398,3,742.912374,13.8063,1
70667,70667,"77-218",14.41537485,"",0.97,3,-99,-99,-99,-99,-99,-99,0.0277,0
70669,70669,"55-41",526.1374454,"",18.81,1,6,1181,559,49398,2,733.95362,8.0146,1
70670,70670,"34-58",100.5744854,"",6.54,1,5,254,81,4717,0,0,2.8823,1
70671,70671,"55-2",540.2297049,"",10.12,1,6,1670,0,0,0,0,7.7551,0
70673,70673,"34-32",405.2434596,"",10.37,1,6,1028,132,8070,1,229.243083,3.9977,1
70674,70674,"60-176",96.78546829,"",13.62,1,4,106,27,1254,2,1623.610452,14.2899,1
70677,70677,"22-123",404.3045831,"",18.36,1,6,761,467,43853,4,1375.880145,16.9761,1
70697,70697,"25-201",5.787624443,"",0.63,3,-99,-99,-99,-99,-99,-99,0.0198,0
70704,70704,"3-8",166.8952191,"",18.22,1,5,668,172,13195,3,2101.377838,8.5838,1
70729,70729,"55-43",427.2000216,"",22.09,1,6,1186,560,49924,1,306.753598,8.4458,1
70738,70738,"41-119.1",236.5655578,"",16.3,1,6,641,90,3965,1,229.243083,7.018,1
70749,70749,"41-134",239.2767608,"",12.9,1,6,636,87,3702,2,465.808641,4.232,1
70751,70751,"58-141",464.3622074,"",19.51,1,4,125,4,183,0,0,5.7897,1
70755,70755,"21-163",195.9077774,"",13.27,1,5,341,119,7910,2,132.567988,8.867,1
70761,70761,"58-237",169.8127416,"",5.57,3,-99,-99,-99,-99,-99,-99,0.1756,0
70767,70767,"31-1193",180.3940471,"",7.97,1,2,3,1,73,0,0,3.6711,1
70779,70779,"78-149",21.26644416,"",1.24,3,-99,-99,-99,-99,-99,-99,0.4494,0
70781,70781,"14-256",11.13030631,"",0.79,3,-99,-99,-99,-99,-99,-99,0.4247,0
70782,70782,"14-67",28.24510388,"",2.04,3,-99,-99,-99,-99,-99,-99,0.3883,0
70791,70791,"29-1.2",33.44741277,"",1.91,3,-99,-99,-99,-99,-99,-99,0.1649,0
70792,70792,"16-300",39.01469401,"",3.48,3,-99,-99,-99,-99,-99,-99,0.9167,0
70794,70794,"38-91",18.79669112,"",3.59,1,2,3,8,218,3,758.202684,1.8781,1
70796,70796,"72-82",30.32307758,"",2.27,2,1,0,0,0,8,30091.55693,1.8868,0
70797,70797,"69-62",41.47052403,"",4.26,3,-99,-99,-99,-99,-99,-99,1.3206,0
70800,70800,"70-118",49.76467439,"",4.68,1,2,4,0,0,0,0,1.2933,1
70803,70803,"14-380",13.32483778,"",2.17,3,-99,-99,-99,-99,-99,-99,0.4873,0
70806,70806,"11-75",31.71613991,"",1.94,3,-99,-99,-99,-99,-99,-99,3.1359,0
70808,70808,"11-149",71.33084776,"",2.33,3,-99,-99,-99,-99,-99,-99,1.2726,0
70809,70809,"43-223",8.274516735,"",1,3,-99,-99,-99,-99,-99,-99,0.5475,0
70814,70814,"11-62",29.82253591,"",1.74,3,-99,-99,-99,-99,-99,-99,1.0321,0
70815,70815,"14-169",18.45528786,"",1.41,3,-99,-99,-99,-99,-99,-99,0.814,0
70820,70820,"65-174",7.772597699,"",1.21,3,-99,-99,-99,-99,-99,-99,7.7759,0
70821,70821,"8-409",6.004371328,"",0.63,3,-99,-99,-99,-99,-99,-99,0.0247,0
70835,70835,"54-292",6.602135883,"",0.82,3,-99,-99,-99,-99,-99,-99,0.0455,0
70836,70836,"75-1067",5.419644205,"",0.83,3,-99,-99,-99,-99,-99,-99,1.2083,0
70839,70839,"61-82",20.75782499,"",1.25,3,-99,-99,-99,-99,-99,-99,0.4613,0
70840,70840,"34-66",28.72147482,"",3.45,1,4,122,20,1647,1,229.243083,0.6139,1
70844,70844,"11-72",17.65539092,"",2.09,3,-99,-99,-99,-99,-99,-99,3.8784,0
70845,70845,"11-96",6.132845655,"",0.74,3,-99,-99,-99,-99,-99,-99,0.1099,0
70847,70847,"21-133",13.59132252,"",2.87,3,-99,-99,-99,-99,-99,-99,0.2909,0
70848,70848,"41-543",24.88019601,"",5.29,1,5,202,30,973,1,229.243083,1.7711,1
70857,70857,"8-715",47.82491919,"",6.39,1,5,363,49,2107,3,705.085402,1.3815,1
70862,70862,"38-353",9.047940146,"",1.85,3,-99,-99,-99,-99,-99,-99,0.1988,0
70864,70864,"68-145",15.03925234,"",1.59,3,-99,-99,-99,-99,-99,-99,2.9998,0
70867,70867,"72-66",19.45524011,"",1.83,3,-99,-99,-99,-99,-99,-99,7.738,0
70876,70876,"78-4",36.76567829,"",3.78,1,5,114,13,473,7,2311.568158,1.1495,1
44360874,44360874,"",10.40012679,"",1.91,3,-99,-99,-99,-99,-99,-99,1.126,0
44360882,44360882,"",20.70652136,"Mallard Lake",1.71,3,-99,-99,-99,-99,-99,-99,0.4309,0
44360896,44360896,"",5.909329025,"",0.78,3,-99,-99,-99,-99,-99,-99,0.075,0
44360910,44360910,"",5.076287557,"",1.16,3,-99,-99,-99,-99,-99,-99,2.3153,0
44360922,44360922,"",6.806388051,"",1.04,3,-99,-99,-99,-99,-99,-99,0.9381,0
44360924,44360924,"",38.85722046,"Gypsy Lake",1.84,2,1,0,0,0,3,494.099959,0.7681,0
44360938,44360938,"",18.05304354,"Pelican Lake",1.45,3,-99,-99,-99,-99,-99,-99,6.001,0
44360948,44360948,"",14.28756999,"",1.83,3,-99,-99,-99,-99,-99,-99,1.5485,0
44360950,44360950,"",5.574866815,"",0.76,3,-99,-99,-99,-99,-99,-99,0.0631,0
44360974,44360974,"",10.82822296,"Pickerel Lake",1.28,3,-99,-99,-99,-99,-99,-99,0.8193,0
44360984,44360984,"",8.639152194,"Birch Lakes",1.04,3,-99,-99,-99,-99,-99,-99,0.1582,0
44361000,44361000,"",5.706648187,"",0.59,3,-99,-99,-99,-99,-99,-99,0.0998,0
44361014,44361014,"",7.269320712,"Alger Lake",0.78,2,1,0,0,0,1,439.243474,0.3006,0
44361028,44361028,"",19.43395006,"Ewatt Lake",1.6,3,-99,-99,-99,-99,-99,-99,1.8178,0
44361048,44361048,"",10.79211264,"Palmer Lake",1.05,2,1,0,0,0,0,0,0.2488,0
44361054,44361054,"",5.229709845,"",0.71,3,-99,-99,-99,-99,-99,-99,0.0783,0
44361058,44361058,"",61.31565078,"Sand Lake",2.93,1,1,1,0,0,0,0,1.0006,1
44361062,44361062,"",17.23650043,"Mallard Lake",1.27,2,1,0,0,0,1,439.243474,4.6613,0
44361064,44361064,"",7.727800393,"",1.28,1,1,1,0,0,1,439.243474,0.2825,1
44361068,44361068,"",28.05224346,"Loon Lake",2.15,1,1,1,0,0,1,439.243474,0.7053,1
44361070,44361070,"",6.378734217,"Fishhook Lake",1.43,3,-99,-99,-99,-99,-99,-99,0.1385,0
44361104,44361104,"",12.1690265,"Clyde Lake",1.03,3,-99,-99,-99,-99,-99,-99,1.1215,0
44361122,44361122,"",5.250585672,"",1.38,2,1,0,0,0,1,439.243474,0.36,0
44361128,44361128,"",6.650185019,"",0.68,3,-99,-99,-99,-99,-99,-99,0.1702,0
44361142,44361142,"",57.60159024,"Grass Lake",3.69,1,2,2,0,0,1,439.243474,1.079,1
44361146,44361146,"",49.28924498,"Triangle Lake",2.64,3,-99,-99,-99,-99,-99,-99,0.4544,0
44361150,44361150,"",11.67831563,"Porky Lakes",1.25,3,-99,-99,-99,-99,-99,-99,0.2616,0
44361166,44361166,"",27.93985345,"Second Lake",4.23,1,2,6,3,116,2,466.160106,2.0333,1
44361184,44361184,"",26.91663244,"Casey Lake",2.36,1,2,7,4,144,1,439.243474,0.6371,1
44361190,44361190,"",9.731697602,"",0.89,3,-99,-99,-99,-99,-99,-99,0.4213,0
44361196,44361196,"",70.13228693,"Pickerel Lake",3.32,1,1,1,1,7,3,494.099959,1.6763,1
44361202,44361202,"",14.56565044,"Mervin Lake",1.17,3,-99,-99,-99,-99,-99,-99,0.6992,0
44361208,44361208,"",10.74700836,"Marshman Lake",1.13,3,-99,-99,-99,-99,-99,-99,0.4308,0
44361214,44361214,"",35.73584535,"Hemlock Lake",1.81,2,1,0,0,0,5,514.16166,0.3417,0
44361224,44361224,"",15.63088783,"Gopher Lake",1.09,3,-99,-99,-99,-99,-99,-99,0.1073,0
44361242,44361242,"",23.11620117,"Wise Lake",1.38,3,-99,-99,-99,-99,-99,-99,5.5808,0
44361246,44361246,"",28.19629204,"Nugent Lake",2.49,3,-99,-99,-99,-99,-99,-99,7.9837,0
44361260,44361260,"",10.42569184,"Spruce Lake",1,2,1,0,0,0,5,514.16166,0.3319,0
44361268,44361268,"",7.750499246,"",1.07,1,1,1,0,0,4,564.232246,0.2427,1
44361280,44361280,"",20.60449147,"Wolf Lake",1.2,3,-99,-99,-99,-99,-99,-99,0.2413,0
44361292,44361292,"",36.37506171,"Deerfoot Lake",2.02,1,2,5,2,46,4,477.786598,0.2613,1
44361320,44361320,"",22.46048844,"",1.38,1,1,1,1,10,2,478.008121,1.2602,1
44361344,44361344,"",5.267885165,"",0.73,1,2,5,3,82,3,472.518713,0.087,1
44361346,44361346,"",10.67057032,"",0.82,2,1,0,0,0,3,500.468609,0.1958,0
44361352,44361352,"",5.837939978,"County Line Lake",0.67,3,-99,-99,-99,-99,-99,-99,1.6642,0
44361360,44361360,"",35.79509633,"Lambert Lake",2.09,3,-99,-99,-99,-99,-99,-99,0.2002,0
44361364,44361364,"",38.76464738,"West Branch Lakes",1.99,1,1,1,2,33,1,439.243474,0.2437,1
44361380,44361380,"",274.1924633,"Nevins Lake",10.12,3,-99,-99,-99,-99,-99,-99,12.3804,0
44361386,44361386,"",25.44297468,"Owl Lake",1.61,3,-99,-99,-99,-99,-99,-99,0.2446,0
44361388,44361388,"",15.4562212,"",1.39,3,-99,-99,-99,-99,-99,-99,0.2067,0
44361392,44361392,"",25.28414649,"Moose Lake",1.61,1,2,5,5,95,1,439.243474,0.6011,1
44361400,44361400,"",7.683371134,"Mud Lake",0.93,1,2,2,0,0,2,461.24975,0.148,1
44361404,44361404,"",7.99109327,"Centerline Lake",0.96,1,2,5,4,87,2,464.52762,0.267,1
44361434,44361434,"",20.80741652,"Kinsey Lake",2.24,3,-99,-99,-99,-99,-99,-99,0.8771,0
44361448,44361448,"",47.25594885,"Carpenter Lake",1.95,1,2,3,0,0,1,439.243474,0.4851,1
44361454,44361454,"",20.53164871,"Long Lake",1.44,2,1,0,0,0,0,0,0.95,0
44361460,44361460,"",22.00627639,"The Reservoir",3.63,1,3,4,1,7,1,439.243474,2.3838,1
44361480,44361480,"",9.55728087,"",1.19,3,-99,-99,-99,-99,-99,-99,0.491,0
44361536,44361536,"",45.38411408,"Ionia Lake",2.14,3,-99,-99,-99,-99,-99,-99,5.5114,0
44361538,44361538,"",9.769486054,"Dark Lake",0.85,3,-99,-99,-99,-99,-99,-99,0.5636,0
44361542,44361542,"",11.13761124,"Burrell Lakes",1.48,3,-99,-99,-99,-99,-99,-99,0.3194,0
44361550,44361550,"",17.33706762,"Deer Lake",1.49,3,-99,-99,-99,-99,-99,-99,0.2173,0
44361552,44361552,"",116.7189483,"Long Lake",5.47,3,-99,-99,-99,-99,-99,-99,3.742,0
44361566,44361566,"",44.25582659,"Crooked Lake",3.85,3,-99,-99,-99,-99,-99,-99,0.85,0
44361568,44361568,"",8.318892718,"",0.74,3,-99,-99,-99,-99,-99,-99,0.0738,0
44361572,44361572,"",17.42009565,"",1.68,3,-99,-99,-99,-99,-99,-99,0.3299,0
44361588,44361588,"",6.118901118,"",0.81,3,-99,-99,-99,-99,-99,-99,0.04,0
44361600,44361600,"",16.69430631,"Section Thirtysix Lake",1.16,3,-99,-99,-99,-99,-99,-99,1.1245,0
44361605,44361605,"",60.47172097,"Snyder Lake",3.02,1,2,2,0,0,1,439.243474,8.1738,1
44361608,44361608,"",8.605560693,"",0.71,3,-99,-99,-99,-99,-99,-99,3.5321,0
44361618,44361618,"",12.13443915,"Spring Lake",1.91,2,1,0,0,0,1,439.243474,3.7536,0
44361626,44361626,"",5.034827592,"",0.86,3,-99,-99,-99,-99,-99,-99,0.9572,0
44361630,44361630,"",15.01160831,"Taylor Lake",1.28,3,-99,-99,-99,-99,-99,-99,0.5213,0
44361646,44361646,"",34.49580129,"Upper Shoe Lake",2.29,3,-99,-99,-99,-99,-99,-99,1.5238,0
44361650,44361650,"",9.441154943,"",0.94,2,1,0,0,0,2,537.210696,0.5794,0
44361656,44361656,"",26.7163284,"Mahoney Lake",1.88,2,1,0,0,0,25,5058.962385,1.0818,0
44361668,44361668,"",28.50819235,"Sucker Lake",2.19,3,-99,-99,-99,-99,-99,-99,1.7565,0
44361678,44361678,"",8.45050413,"",1.59,3,-99,-99,-99,-99,-99,-99,4.5753,0
44361680,44361680,"",33.80566439,"Bonnet Lake",1.81,3,-99,-99,-99,-99,-99,-99,0.9278,0
44361684,44361684,"",25.88781921,"Fawn Lake",3.14,3,-99,-99,-99,-99,-99,-99,5.4918,0
44361692,44361692,"",10.26284379,"Lost Lake",0.84,3,-99,-99,-99,-99,-99,-99,0.0882,0
44361700,44361700,"",5.339999512,"",1,3,-99,-99,-99,-99,-99,-99,0.0743,0
44361720,44361720,"",9.520195347,"",1.05,2,1,0,0,0,26,5255.989654,0.6934,0
44361734,44361734,"",33.335817,"Dutch Fred Lake",1.89,3,-99,-99,-99,-99,-99,-99,0.3673,0
44361740,44361740,"",5.573991879,"Section Seven Lake",0.58,3,-99,-99,-99,-99,-99,-99,0.6407,0
44361754,44361754,"",24.64841111,"Lower Shoe Lake",2.12,1,1,1,0,0,0,0,0.785,1
44361772,44361772,"",9.536766372,"",1.19,2,1,0,0,0,1,439.243474,0.8461,0
44361774,44361774,"",97.96722231,"Stanley Lake",10.19,1,3,8,1,9,1,439.243474,1.437,1
44361778,44361778,"",125.6357753,"Gemini Lakes",5.09,3,-99,-99,-99,-99,-99,-99,1.3092,0
44361784,44361784,"",17.80674649,"",3.38,2,1,0,0,0,26,5255.989654,2.1014,0
44361786,44361786,"",29.83839429,"Fork Lake",2.03,3,-99,-99,-99,-99,-99,-99,0.8103,0
44361792,44361792,"",14.95951862,"Otter Lake",1.67,1,2,2,1,26,24,5044.002866,0.2484,1
44361810,44361810,"",6.831032243,"No Name Lake",0.66,3,-99,-99,-99,-99,-99,-99,0.073,0
44361834,44361834,"",14.13255853,"",1.49,3,-99,-99,-99,-99,-99,-99,0.9926,0
44361844,44361844,"",6.36917298,"",0.62,3,-99,-99,-99,-99,-99,-99,1.054,0
44361852,44361852,"",7.915637142,"Duck Hole Lake",1.04,3,-99,-99,-99,-99,-99,-99,1.896,0
44361882,44361882,"",194.7190959,"Ross Lake",5.44,1,3,7,2,27,25,5061.270558,1.4327,1
44361896,44361896,"",11.92835674,"",1.34,3,-99,-99,-99,-99,-99,-99,0.5036,0
44361900,44361900,"",10.68849574,"",1.57,3,-99,-99,-99,-99,-99,-99,0.4579,0
44361906,44361906,"",7.516679208,"",1.05,3,-99,-99,-99,-99,-99,-99,0.099,0
44361914,44361914,"",5.619414004,"",0.67,2,1,0,0,0,25,5207.285317,0.1964,0
44361920,44361920,"",12.24236832,"",0.87,3,-99,-99,-99,-99,-99,-99,0.5973,0
44361922,44361922,"",19.63922906,"",2.09,3,-99,-99,-99,-99,-99,-99,1.0327,0
44361926,44361926,"",17.26769172,"Little Ross Lake",1.56,1,3,7,3,222,24,5044.002866,0.6213,1
44361934,44361934,"",9.144930781,"",0.98,3,-99,-99,-99,-99,-99,-99,0.524,0
44361938,44361938,"",163.2824511,"Driggs Lake",8.78,1,1,1,1,5,24,5044.002866,2.0242,1
44361944,44361944,"",10.60806785,"",0.79,3,-99,-99,-99,-99,-99,-99,0.1645,0
44361950,44361950,"",23.68266571,"",1.42,3,-99,-99,-99,-99,-99,-99,0.0932,0
44361960,44361960,"",20.81390616,"Buck Lake",2.16,3,-99,-99,-99,-99,-99,-99,0.7579,0
44361962,44361962,"",9.229351069,"",0.88,3,-99,-99,-99,-99,-99,-99,0.3926,0
44361968,44361968,"",8.646771167,"Sunken Lake",0.86,3,-99,-99,-99,-99,-99,-99,1.5294,0
44361978,44361978,"",6.162203828,"",0.72,3,-99,-99,-99,-99,-99,-99,0.6027,0
44361990,44361990,"",19.76257467,"",2.77,3,-99,-99,-99,-99,-99,-99,0.1302,0
44361998,44361998,"",5.172647912,"Silver Lake",0.83,3,-99,-99,-99,-99,-99,-99,0.7681,0
44362012,44362012,"",34.91008818,"Canoe Lake",1.63,3,-99,-99,-99,-99,-99,-99,0.3846,0
44362030,44362030,"",13.45198316,"Greenway Lake",0.99,2,1,0,0,0,16,2593.262089,0.1788,0
44362038,44362038,"",12.63673799,"Cranberry Lake",1.02,3,-99,-99,-99,-99,-99,-99,0.0504,0
44362040,44362040,"",135.3954533,"Cusino Lake",3.7,3,-99,-99,-99,-99,-99,-99,3.1718,0
44362044,44362044,"",17.42722955,"Perch Lake",1.65,3,-99,-99,-99,-99,-99,-99,2.8401,0
44362078,44362078,"",5.030658092,"",0.68,1,1,1,0,0,5,1556.627818,0.812,1
44362082,44362082,"",118.1176581,"Worchester Lake",2.7,1,2,3,1,5,4,1438.51016,0.2602,1
44362100,44362100,"",7.931598769,"Lone Lake",0.76,2,1,0,0,0,24,5044.002866,2.5017,0
44362212,44362212,"",10.90511057,"",1.47,3,-99,-99,-99,-99,-99,-99,0.111,0
44362244,44362244,"",5.363893388,"",1.3,1,1,1,0,0,2,449.606968,0.3829,1
44362284,44362284,"",6.875031355,"",1.14,3,-99,-99,-99,-99,-99,-99,0.1813,0
44362292,44362292,"",17.29256725,"",1.77,3,-99,-99,-99,-99,-99,-99,0.8096,0
44362314,44362314,"",6.2425902,"",0.66,3,-99,-99,-99,-99,-99,-99,0.377,0
44362318,44362318,"",7.522099162,"Wanamaker Lake",0.8,2,1,0,0,0,1,439.243474,1.5747,0
44362332,44362332,"",7.749690195,"",0.83,3,-99,-99,-99,-99,-99,-99,0.0374,0
44362404,44362404,"",8.226717189,"",0.79,3,-99,-99,-99,-99,-99,-99,2.0545,0
44362422,44362422,"",5.436815854,"",0.66,3,-99,-99,-99,-99,-99,-99,0.2367,0
44362448,44362448,"",5.248556943,"",0.99,1,1,1,0,0,2,449.606968,0.1841,1
44362460,44362460,"",5.22649588,"",1,3,-99,-99,-99,-99,-99,-99,0.3058,0
44362468,44362468,"",5.626800751,"",0.82,1,2,3,2,123,3,1432.883359,0.0822,1
44362476,44362476,"",6.362213201,"",0.82,3,-99,-99,-99,-99,-99,-99,2.7072,0
44362486,44362486,"",7.925163242,"",0.89,3,-99,-99,-99,-99,-99,-99,0.0294,0
44362572,44362572,"",8.594158995,"",1.35,1,1,1,0,0,3,477.980253,0.5438,1
44362588,44362588,"",28.37328545,"Wetmore Lake",5.02,1,1,1,1,8,2,449.606968,3.196,1
44362674,44362674,"",23.9910447,"McCormick Lake",1.18,3,-99,-99,-99,-99,-99,-99,0.4242,0
44362736,44362736,"",24.09752927,"Crooked Lake",2.65,3,-99,-99,-99,-99,-99,-99,3.2355,0
44362742,44362742,"",6.268341017,"Harcourt Lake",0.79,3,-99,-99,-99,-99,-99,-99,1.1613,0
44362768,44362768,"",14.11167381,"",3.39,1,3,18,1,13,15,2579.150415,0.4451,1
44362770,44362770,"",6.106320709,"",0.63,3,-99,-99,-99,-99,-99,-99,5.3895,0
44362828,44362828,"",12.51644534,"Locke Lake",0.91,2,1,0,0,0,2,10775.82858,3.1743,0
44362884,44362884,"",5.108839248,"",0.61,3,-99,-99,-99,-99,-99,-99,0.0593,0
44362910,44362910,"",1712.196379,"North Manistique Lake",9.98,1,2,6,0,0,2,10775.82858,7.03,1
44362923,44362923,"",7.522056194,"",0.82,3,-99,-99,-99,-99,-99,-99,0.0626,0
44362946,44362946,"",19.05574649,"",3.26,1,2,2,0,0,2,465.269943,0.0685,1
44362950,44362950,"",17.84826096,"T Lake",2.4,3,-99,-99,-99,-99,-99,-99,0.7071,0
44362962,44362962,"",102.7257448,"",9.5,1,4,58,11,485,11,2079.297618,0.5635,1
44362990,44362990,"",26.02646886,"",4.47,1,2,2,1,19,1,439.243474,0.053,1
44363004,44363004,"",25.08886316,"I Pool",2.23,1,4,58,12,588,1,439.243474,0.0761,1
44363008,44363008,"",159.7516824,"J Pool",12.02,1,4,59,11,485,11,2116.727515,1.5433,1
44363016,44363016,"",174.8566096,"F Pool",11.66,1,4,58,12,588,9,1879.352145,0.7491,1
44363130,44363130,"",90.32591652,"H Pool",5.66,1,4,60,12,645,9,1879.352145,0.3497,1
44363204,44363204,"",21.11109242,"",2.53,1,4,61,16,1456,3,540.083799,0.4611,1
44363206,44363206,"",38.22255336,"Fork Lake",3.41,1,1,1,0,0,2,10775.82858,1.1306,1
44363215,44363215,"",15.50519043,"",1.74,2,1,0,0,0,6,1073.79337,0.2794,0
44363234,44363234,"",443.8855983,"",23.84,1,4,61,15,1013,8,1435.466547,1.0424,1
44363244,44363244,"",68.42341371,"",6.31,1,1,1,0,0,6,1785.068866,2.0531,1
44363256,44363256,"",535.5143057,"C-Three Pool",28.1,1,4,37,12,586,2,897.369053,5.5232,1
44363262,44363262,"",147.0494526,"G Pool",8.83,1,4,60,13,660,5,926.743917,0.5399,1
44363282,44363282,"",178.9611847,"A-Two Pool",14.58,1,4,41,10,526,5,1606.107681,3.4644,1
44363294,44363294,"",5.451870361,"",0.98,1,2,4,0,0,1,439.243474,0.0378,1
44363330,44363330,"",18.20707686,"",1.89,3,-99,-99,-99,-99,-99,-99,0.0359,0
44363378,44363378,"",254.2219975,"C Pool",13.35,1,4,62,16,1456,5,998.731133,0.525,1
44363388,44363388,"",161.4023253,"D Pool",9.86,1,4,62,18,1619,4,765.341592,0.3665,1
44363400,44363400,"",385.9197798,"C-Two Pool",29.16,1,4,41,11,705,4,1220.187901,5.2082,1
44363432,44363432,"",13.6110372,"Sister Lake",1.1,3,-99,-99,-99,-99,-99,-99,1.4563,0
44363460,44363460,"",5.007928934,"Three Lakes",0.55,3,-99,-99,-99,-99,-99,-99,0.1668,0
44363462,44363462,"",70.27416018,"Powell Lake",2.52,3,-99,-99,-99,-99,-99,-99,0.7,0
44363478,44363478,"",62.17572213,"Otter Lake",4.31,3,-99,-99,-99,-99,-99,-99,10.7134,0
44363492,44363492,"",233.3895407,"B Pool",15.99,1,4,62,17,1711,4,765.341592,1.6019,1
44363504,44363504,"",42.50739602,"",3.84,1,4,36,9,457,1,439.243474,3.5584,1
44363524,44363524,"",6.463432688,"Trueman Lake",0.62,3,-99,-99,-99,-99,-99,-99,14.2862,0
44363536,44363536,"",8.511878867,"Moth Lake",1.54,3,-99,-99,-99,-99,-99,-99,0.6324,0
44363544,44363544,"",5.088659414,"",0.71,1,1,1,0,0,3,455.535883,0.1159,1
44363566,44363566,"",9.239493602,"",1.95,1,4,42,12,1091,1,439.243474,0.0584,1
44363610,44363610,"",14.467095,"Kitten Lake",1.84,3,-99,-99,-99,-99,-99,-99,0.1097,0
44363616,44363616,"",5.512300314,"",1.04,3,-99,-99,-99,-99,-99,-99,0.4761,0
44363628,44363628,"",10.17683591,"",1.18,2,1,0,0,0,4,9091.941823,2.3862,0
44363630,44363630,"",7.485702855,"Misty Lake",0.76,3,-99,-99,-99,-99,-99,-99,0.0609,0
44363633,44363633,"",6.525676393,"",0.73,3,-99,-99,-99,-99,-99,-99,0.2202,0
44363650,44363650,"",22.17617041,"",3.54,3,-99,-99,-99,-99,-99,-99,0.1169,0
44363652,44363652,"",6.4970723,"",1.45,2,1,0,0,0,3,1210.948407,0.0698,0
44363656,44363656,"",104.9139463,"Lost Lake",6.74,3,-99,-99,-99,-99,-99,-99,2.9777,0
44363666,44363666,"",225.2577928,"A Pool",12.27,1,4,63,21,2268,3,540.083799,0.6831,1
44363684,44363684,"",7.755533306,"",2.57,2,1,0,0,0,3,10916.03043,0.195,0
44363696,44363696,"",10336.58511,"Manistique Lake",42.56,1,4,50,11,6474,1,439.243474,20.8498,1
44363698,44363698,"",6.723170998,"",1.09,3,-99,-99,-99,-99,-99,-99,0.2859,0
44363708,44363708,"",91.18859089,"Hovey Lake",5.23,2,1,0,0,0,8,9665.391273,4.8506,0
44363734,44363734,"",154.0402271,"Lily Lake",3.48,2,1,0,0,0,3,562.50562,2.584,0
44363752,44363752,"",82.87977838,"Spur Pool",5.72,1,4,37,9,457,1,439.243474,0.287,1
44363758,44363758,"",41.92642592,"Little Mud Lake",3.41,1,2,3,0,0,1,439.243474,2.2346,1
44363789,44363789,"",542.5026638,"M Pool",32.39,1,4,45,13,1097,2,668.445743,7.969,1
44363798,44363798,"",20.18036986,"McNeil Lake",2.03,3,-99,-99,-99,-99,-99,-99,0.8855,0
44363838,44363838,"",33.44287656,"Upper Goose Pen Pool",5.33,1,4,63,23,2514,2,506.640922,0.9446,1
