"nhdid","new_key"
"155404739","44-354"
"82820404","61-7"
"152707213","41-649"
"152707356","59-98"
"152707247","41-759"
"152707441","59-20"
"152707315","59-512"
"152707264","41-514"
"152707231","41-732"
"152707465","59-82"
"152707301","41-517"
"152707303","41-411"
"152707355","70-164"
"152707383","41-452"
"152707358","41-524"
"152707435","41-498"
"152707272","59-39"
"152707325","41-523"
"152707463","41-470"
"152707227","59-496"
"152707388","41-490"
"152707249","41-547"
"152707406","59-116"
"152707236","41-811"
"152707345","41-433"
"152707319","41-432"
"152707381","41-454"
"152707446","59-518"
"152707344","41-422"
"152707238","41-812"
"152707332","59-99"
"152707366","41-446"
"152707318","59-513"
"152707377","41-449"
"152707405","59-18"
"152707417","41-538"
"152707353","41-423"
"152707281","41-513"
"152707295","41-410"
"152707317","41-488"
"152707341","59-514"
"152707310","41-417"
"152707365","59-100"
"152707207","41-729"
"152707459","41-496"
"152707373","59-52"
"152707426","41-499"
"152707246","41-515"
"152707384","59-111"
"152707288","41-412"
"152707305","59-95"
"152707237","41-810"
"152707376","59-101"
"152707204","59-236"
"152707416","41-495"
"152707378","41-529"
"152707436","41-464"
"152707460","59-86"
"152707218","41-742"
"152707403","59-510"
"152707304","41-516"
"152707243","41-731"
"152707350","41-813"
"152707451","59-70"
"152707265","41-609"
"152707265","41-404"
"152707265","41-399"
"152707265","41-400"
"152707265","41-401"
"152707229","41-607"
"152707407","41-453"
"152707339","59-499"
"152707221","41-608"
"152707438","59-62"
"152707389","41-526"
"152707259","59-91"
"152707244","41-510"
"152707228","59-206"
"152707379","59-17"
"152707287","41-512"
"152707254","59-30"
"152707410","41-527"
"151870629","59-168"
"151870631","59-166"
"151870633","59-207"
"147104020","44-279"
"147104040","25-171"
"147104147","25-163"
"147104065","25-178"
"147104081","25-179"
"147103943","44-322"
"147103994","25-164"
"147104071","44-263"
"147104062","25-169"
"147104060","25-177"
"147104089","44-271"
"147103946","25-147"
"147104015","44-276"
"147104047","25-172"
"147103952","25-146"
"147103965","44-328"
"147103986","25-157"
"147104019","44-230"
"147103988","25-151"
"147103953","44-353"
"147104012","25-196"
"147104018","44-253"
"147104022","44-366"
"147103955","25-180"
"147104025","44-257"
"147103995","25-189"
"147104052","44-232"
"147104026","44-363"
"147104008","44-254"
"147103971","44-364"
"147104057","25-175"
"147104030","44-288"
"147103948","44-321"
"147104041","44-259"
"147104027","44-281"
"147104108","44-233"
"147103982","25-152"
"147104036","25-170"
"147104013","25-133"
"147104098","25-166"
"147104034","44-260"
"147104055","44-356"
"147104082","25-125"
"147103993","25-158"
"147103957","25-148"
"147104058","25-176"
"147103954","44-320"
"147104101","25-204"
"147103970","44-323"
"147104049","25-173"
"147103944","25-181"
"147103949","25-182"
"147104054","25-174"
"147104035","44-283"
"147104044","44-282"
"148710003","73-90"
"148710004","73-91"
"148710005","73-89"
"148710007","73-93"
"148710008","73-94"
"148710010","73-95"
NA,"29-257"
NA,"77-216"
NA,"41-334.9"
NA,"70-197"
NA,"19-177"
NA,"70-174"
"155404750","44-305"
"155404752","44-306"
"155404754","44-357"
"155404800","77-207"
"155404803","44-223"
"155404804","44-211"
"155404805","77-201"
"155404779","44-217"
"155404780","44-203"
"155404758","44-308"
"155404759","44-309"
"155404760","44-365"
"155404813","44-210"
"155404790","44-204"
"155404791","77-215"
"155404793","44-208"
"155404797","77-206"
"155404799","77-208"
"82820410","61-9"
"152707480","41-501"
"152707720","41-209"
"152707535","41-341"
"152707549","41-287"
"152707515","41-282"
"152707629","34-104"
"152707691","70-195"
"152707693","41-312"
"152707475","41-504"
"152707573","41-288"
"152707724","41-380"
"152707690","70-192"
"152707504","41-280"
"152707584","70-190"
"152707577","41-290"
"152707568","41-291"
"152707533","41-386"
"152707700","41-334.3"
"152707676","70-176"
"152707594","41-333"
"152707591","41-330"
"152707513","41-283"
"152707574","70-143"
"152707716","41-315"
"152707601","41-298"
"152707595","34-95"
"152707563","41-347"
"152707489","41-471"
"152707532","41-340"
"152707500","41-281"
"152707514","41-338"
"152707681","41-311"
"152707734","41-176"
"152707673","41-313"
"152707701","70-142"
"152707588","34-98"
"152707585","41-300"
"152707576","41-387"
"152707663","41-764"
"152707667","41-760"
"152707575","41-289"
"152707511","34-76.1"
"152707581","41-349"
"152707686","70-193"
"152707671","41-303"
"152707547","41-343"
"152707687","70-194"
"152707525","41-278"
"152707697","41-334.1"
"152707550","41-348"
"152707652","41-302"
"152707501","61-8"
"152707643","41-304"
"152707592","34-97"
"152707522","41-337"
"152707559","41-325"
"152707614","41-329"
"152707507","34-73"
"152707540","70-122"
"152707499","41-807"
"152707589","34-78"
"152707493","41-469"
"152707502","41-285"
"152707578","41-292"
"152707552","41-346"
"152707593","34-96"
"152707554","41-388"
"152707544","41-284"
"152707695","41-393"
"152707484","41-468"
"152707625","41-294"
"152707602","70-175"
"152707707","41-314"
"152707569","41-323"
"152707565","41-293"
"152707562","41-324"
"152707582","34-69"
"152707635","41-305"
"152707508","41-279"
"151870684","19-189"
"151870698","19-179"
"151870690","19-175"
"151870690","19-176"
"151870696","19-178"
"147104247","44-160"
"147104121","44-236"
"147104246","44-158"
"147104272","44-161"
"147104262","44-183"
"147104197","25-188"
"147104134","44-241"
"147104113","44-270"
"147104131","25-192"
"147104169","44-251"
"147104291","25-104"
"147104198","25-124"
"147104200","25-101"
"147104142","44-246"
"147104135","44-238"
"147104241","44-157"
"147104132","44-244"
"147104220","44-156"
"147104213","44-345"
"147104125","44-239"
"147104155","25-185"
"147104158","44-248"
"147104174","44-275"
"147104164","25-187"
"147104177","44-202"
"147104120","44-243"
"147104259","44-187"
"147104249","44-159"
"147104205","44-155"
"147104281","25-109"
"147104250","25-108"
"147104227","44-352"
"147104137","44-242"
"147104256","44-186"
"147104292","44-195"
"147104185","44-252"
NA,"77-203"
NA,"44-201"
NA,"44-361"
"155404861","77-209"
"155404862","77-210"
"155404848","77-211"
"155404849","44-145"
"155404853","77-189"
"155404854","77-190"
"155404816","44-226"
"155404820","44-213"
"155404822","44-225"
"155404823","44-212"
"155404827","44-351"
"155404828","77-204"
"155404832","77-205"
"152707798","41-818"
"152707759","41-185"
"152707870","41-255"
"152707742","41-220"
"152707901","70-186"
"152707949","41-781"
"152707740","41-205"
"152707744","41-214"
"152707775","41-233"
"152707762","70-109"
"152707936","70-189"
"152707815","34-99"
"152707848","41-247"
"152707879","41-766"
"152707877","41-252"
"152707770","41-187"
"152707863","41-182"
"152707780","41-238"
"152707757","41-200"
"152707902","41-255.1"
"152707766","70-103"
"152707869","41-254"
"152707895","41-271"
"152707752","41-223"
"152707905","70-101"
"152707864","41-184"
"152707768","41-188"
"152707811","34-62"
"152707934","41-779"
"152707934","41-780"
"152707898","70-185"
"152707899","70-187"
"152707921","41-761"
"152707743","41-215"
"152707822","41-180"
"152707922","41-769"
"152707922","41-797"
"152707922","41-770"
"152707763","41-763"
"152707836","70-87"
"152707777","70-111"
"152707888","70-90"
"152707868","41-256"
"152707918","41-817"
"152707948","41-775"
"152707897","41-257"
"152707903","70-188"
"152707924","41-819"
"151870728","19-186"
"151870738","19-75"
"151870710","76-131"
"151870703","76-129"
"151870717","34-101"
"151870712","76-132"
"151870707","76-130"
"151870750","19-79"
"151870742","76-59"
"151870702","19-183"
"151870754","19-80"
"151870718","34-100"
"151870744","19-77"
"151870755","76-113"
"151870743","19-201"
"151870752","76-112"
"147104420","44-41"
"147104344","44-87"
"147104314","44-177"
"147104302","44-162"
"147104432","44-49"
"147104366","44-358"
"147104451","25-94"
"147104318","44-199"
"147104407","44-125"
"147104437","44-110"
"147104446","44-362"
"147104357","44-344"
"147104418","25-197"
"147104392","25-193"
"147104342","44-86"
"147104436","44-48"
"147104478","44-133"
"147104311","44-175"
"147104360","44-350"
"147104307","44-196"
"147104405","44-360"
"147104419","25-198"
"147104308","44-198"
"147104406","44-44"
"147104443","44-355"
"147104374","44-348"
"147104448","25-71"
"147104362","25-78"
"147104398","44-43"
"147104338","44-86.1"
"147104399","25-83"
"147104433","44-54"
"147104354","44-359"
"147104455","44-70"
"147104367","44-347"
"147104335","25-118"
"147104452","44-109"
"147104339","44-343"
"147104361","44-318"
"147104456","25-95"
"147104370","25-79"
"147104401","44-36"
"147104316","25-116"
"147104376","44-25"
"148710043","76-93"
"148710055","76-122"
"148710056","76-114"
"148710059","76-88"
"148710061","76-123"
"148710062","76-124"
"148710071","25-168"
"148710077","25-183"
"148710079","76-89"
NA,"70-196"
NA,"70-184"
NA,"41-796"
NA,"41-771"
NA,"41-768"
NA,"41-772"
NA,"41-767"
NA,"41-798"
NA,"41-773"
NA,"41-799"
NA,"41-774"
NA,"41-800"
NA,"41-776"
NA,"44-139"
NA,"41-787"
NA,"41-804"
NA,"41-788"
NA,"41-791"
NA,"41-802"
NA,"41-801"
NA,"41-803"
NA,"19-174"
NA,"76-52"
NA,"63-1738"
"146646196","63-1606"
"146646201","63-1613"
"146646305","63-1756"
"146646321","63-1755"
"146646278","50-206"
"146646257","63-1641"
"146646160","44-137"
"146646311","63-1732"
"146646287","63-1704"
"146646198","63-1603"
"146646317","63-1650"
"146646203","50-238"
"155404869","77-212"
"155404870","77-213"
"155404871","77-214"
"146646283","63-1707"
"146646174","63-1615"
"146646314","63-1555"
"146646322","63-1697"
"146646290","63-1700"
"146646194","63-1610"
"146646262","63-1539"
"146646304","50-209"
"146646224","50-202"
"146646184","63-1608"
"146646259","63-1640"
"146646162","44-136"
"146646312","63-1752"
"146646235","50-204"
"146646231","50-249"
"146646209","63-1628"
"146646182","50-252"
"146646239","50-248"
"146646239","50-250"
"152274772","70-183"
"152274774","70-182"
"152274778","70-73"
"152274771","70-181"
"152707965","70-166"
"152707955","70-165"
"152708010","70-178"
"152707983","41-793"
"152707970","41-792"
"152708009","70-170"
"152708025","70-180"
"152708005","70-169"
"152708024","34-36"
"152707980","41-785"
"152707951","41-795"
"152708015","70-179"
"152707961","41-778"
"152707961","41-789"
"152707961","41-805"
"152707981","41-786"
"152707971","41-784"
"152707964","41-783"
"152708023","34-43"
"152707967","41-794"
"152708013","70-167"
"152708008","70-177"
"152707978","41-790"
"152707966","41-782"
"152708039","34-21"
"152707975","34-37"
"152707979","41-806"
"152707987","70-168"
"152708001","34-39"
"152707957","41-777"
"152708017","70-171"
"152707963","41-762"
"151870758","76-110"
"151870779","19-100"
"151870772","19-185"
"151870773","19-84"
"151870786","19-109"
"151870762","19-82"
"151870767","19-98"
"151870783","19-88"
"151870769","19-85"
"151870766","19-83"
"151870770","19-97"
"151870761","76-111"
"157067646","41-121"
"157067648","41-125"
"157067650","41-128"
"157067654","41-809"
"157067656","41-808"
"157067662","41-133"
"157067677","41-99"
"157067681","41-104"
"157067689","41-109"
"157067690","41-112"
"152094301","19-93"
"152094283","76-50"
"152094281","76-126"
"152094282","76-125"
"152094315","19-184"
"152094289","76-127"
"152094326","19-96"
"147104560","63-1452"
"147104788","25-38"
"147104474","25-99"
"147104745","63-1717"
"147104618","63-1318"
"147104481","44-60"
"147104733","63-1718"
"147104689","63-1464"
"147104709","25-36"
"147104616","63-1316"
"147104652","63-1319"
"147104527","44-346"
"147104699","63-1321"
"147104586","63-1315"
"147104465","44-58"
"147104514","44-73"
"147104740","25-37"
"147104498","44-81"
"147104497","44-134"
"147104617","25-31"
"147104605","63-1523"
"147104778","63-1335.1"
"147104525","44-79"
"147104535","44-76"
"147104729","63-1393"
"147104787","63-1485"
"147104522","63-1618"
"147104543","63-1515"
"147104631","25-33"
"147104500","44-113"
"147104680","25-34"
"147104677","63-1762"
"147104621","25-32"
"147104495","25-66"
"147104746","63-1400"
"147104742","63-1406"
"147104751","63-1330"
"147104702","25-194"
"147104502","25-184"
"147104780","63-1336"
"147104800","63-1487"
"147104471","44-65"
"147104517","63-553"
"147104657","63-1466"
"147104781","63-1332"
"147104476","25-100"
"147104700","63-1317"
"147104659","63-1764"
"147104659","63-1765"
"147104753","63-1327"
"147104727","63-1326"
"147104777","63-1323"
"147104469","25-167"
"147104626","63-1320"
"147104597","25-67"
"147104706","63-1329"
"147104480","25-195"
"147104671","63-1392"
"147104747","63-1328"
"147104718","63-1737"
"148710132","25-35"
"148710099","76-87"
"148710113","25-4"
"148710125","25-2"
"148710128","25-41"
NA,"63-1750"
NA,"76-115"
NA,"41-816"
NA,"76-120"
NA,"76-118"
NA,"76-5"
NA,"50-225"
NA,"63-1361"
NA,"50-177"
NA,"50-157"
NA,"50-246"
NA,"63-1279"
NA,"41-28"
NA,"25-165"
NA,"76-20"
NA,"76-31"
NA,"50-179"
NA,"19-13"
NA,"25-21"
"146646465","63-1220"
"146646388","63-1566"
"146646478","63-1238"
"146646518","63-1166"
"146646518","63-1167"
"146646372","63-1576"
"146646450","50-154"
"146646376","63-1568"
"146646442","63-1742"
"146646536","63-1723"
"146646452","63-1592"
"146646500","63-1277"
"146646514","63-1165"
"146646423","63-1598"
"146646404","50-153"
"146646379","63-1746"
"146646480","63-1278"
"146646437","63-1222"
"146646429","63-1664"
"146646477","63-1280"
"146646577","63-1249"
"146646333","63-1754"
"146646520","63-1233"
"146646513","63-1287"
"146646453","50-235"
"146646443","63-1274"
"146646364","63-1573"
"146646524","63-1162"
"146646555","63-1168"
"146646592","63-1247"
"146646476","63-1219"
"146646504","50-160"
"146646378","63-1567"
"146646381","50-214"
"146646362","63-1702"
"146646535","63-1770"
"146646386","63-1682"
"146646342","63-1556"
"146646511","63-1291"
"146646474","63-1221"
"146646560","50-229"
"146646415","63-1587"
"146646359","50-212"
"146646551","63-1244"
"146646425","63-1509"
"146646575","63-1246"
"146646525","63-1772"
"146646516","63-1294"
"146646406","63-1588"
"146646492","63-1281"
"146646383","63-1581-GRP"
"146646383","63-1580-GRP"
"146646377","63-1575"
"146646338","63-1753"
"146646495","63-1234"
"146646393","63-1680"
"146646562","63-1242"
"146646346","63-1660"
"146646584","63-1296"
"146646413","63-1597"
"146646515","63-1775"
"146646540","63-1235"
"146646375","63-1571"
"146646548","50-159"
"146646548","50-231"
"146646481","50-156"
"146646456","63-1223"
"146646497","63-1229"
"146646445","63-1708"
"157068671","41-45"
"157068672","41-49"
"157067751","34-14"
"157067754","41-30"
"157067714","41-47"
"157067721","34-94"
"157067724","41-12"
"157067725","41-15"
"157067726","34-22"
"157067728","41-9"
"157067730","41-8"
"157067734","41-50"
"157067735","41-10"
"157067736","34-23"
"157067738","41-25"
"157067740","41-27"
"157067741","41-20"
"157067742","41-23"
"157067744","34-14.1"
"157067745","41-29"
"152094396","76-128"
"152094437","76-10"
"152094405","34-103"
"152094442","19-15"
"152094376","19-27"
"152094435","76-15"
"152094370","19-182"
"152094413","19-51"
"152094467","19-21"
"152094466","19-18"
"152094358","76-119"
"152094431","76-9"
"152094450","76-33"
"152094461","19-180"
"152094364","19-181"
"152094458","19-14"
"152094408","76-6"
"152094361","19-1"
"152094356","76-121"
"152094465","19-16"
"152094470","19-20"
"147104897","63-1356.1"
"147104801","63-1768"
"147104869","63-1493"
"147104815","63-1420"
"147104799","63-1488"
"147104875","63-1353"
"147104811","63-1335"
"147104849","63-1347"
"147104843","25-48"
"147104900","63-1691"
"147104886","63-1741"
"147104906","63-1365"
"147104823","63-1481"
"147104879","63-1502"
"147104879","63-1494"
"147104805","25-39"
"147104905","63-1364"
"147104912","63-1363"
"147104903","63-1366"
"147104819","63-1683"
"147104835","63-1766"
"147104837","63-1422"
"147104852","63-1480"
"147104917","63-1719"
"147104926","63-1442"
"147104794","63-1334"
"147104870","63-1348"
"147104867","63-1733"
"147104887","63-1713"
"147104885","63-1692"
"147104924","63-1440"
"147104826","63-1339"
"147104854","63-1352"
"147104858","25-49"
"147104798","63-1402"
"147104851","63-1349"
"148710131","25-42"
"148710135","25-186"
"148710145","25-40"
"148710151","25-191"
"148710163","25-9"
"148710262","63-1017"
"148710263","25-55"
"148710267","63-1014"
"148710232","25-29"
"148710233","76-42"
"148710234","76-43"
"148710236","25-59"
"148710237","63-1371"
"148710239","63-1015"
"148710239","63-1376"
"148710241","25-58"
"148710244","63-1712"
"148710252","25-27"
"148710257","25-20"
"148710258","63-1022"
"148710164","25-8"
"148710166","25-47"
"148710167","76-24"
"148710171","76-41"
"148710177","25-46"
"148710178","63-1358"
"148710182","63-1357"
"148710186","76-27"
"148710186","76-28"
"148710191","25-10"
"148710192","25-7"
"148710194","25-51"
"148710198","25-54"
"148710200","76-29"
"148710201","63-1359"
"148710202","63-1362"
"148710204","25-16"
"148710205","25-12"
"148710206","63-1360"
"148710207","25-18"
"148710217","25-52"
"148710219","63-1375"
"148710223","25-15"
"148710305","25-11"
NA,"76-34"
NA,"76-19"
NA,"76-21"
NA,"63-1297"
NA,"76-22"
NA,"76-37"
NA,"70-191"
NA,"41-89"
NA,"50-239"
NA,"33-154"
NA,"23-190"
"145330311","63-1144"
"146646659","63-1179"
"145330397","63-1156"
"146646901","63-855"
"146646702","63-1259"
"146646821","63-1202"
"146646632","63-1172"
"146646631","63-1256"
"146646930","63-846"
"145330403","63-1694"
"145330364","63-1155"
"146646603","63-1254"
"146646726","63-1268"
"146646828","63-1272"
"146646861","63-1203"
"146646877","50-247"
"146646812","63-1205"
"145330420","63-1744"
"145330320","63-1157"
"146646595","63-1177"
"146646757","63-1186"
"146646682","63-1180"
"146646669","63-1262"
"146646685","63-1101"
"146646829","63-1195"
"146646830","63-1269"
"146646710","63-1261"
"146646840","63-1137"
"146646629","63-1097"
"146646643","63-1257"
"146646898","63-1749"
"146646715","63-1103.1"
"146646640","50-245"
"146646706","63-1190"
"146646836","63-1201"
"146646847","63-1138"
"146646742","63-1183"
"146646825","63-1273"
"146646749","50-175"
"146646881","63-1213"
"146646936","63-842"
"146646833","63-979"
"146646633","50-227"
"146646788","63-1184"
"146646797","63-1200"
"146646617","63-1096"
"152274818","3-460"
"152274814","70-36"
"152274821","3-457"
"152274820","3-459"
"152274822","3-449"
"152274817","3-448"
"152517448","70-13"
"152274806","70-173"
"152517453","3-314"
"152517450","3-310"
"152517451","3-308"
"152708060","41-90"
"157067755","41-52"
"157067756","34-16"
"157067759","41-59"
"157067761","41-58"
"157067777","41-66"
"157067779","34-102"
"157067788","34-17"
"157067821","8-643-644"
"157067822","8-636"
"157067827","8-635"
"157067832","23-189"
"157067850","8-700"
"157067854","8-731"
"157067857","23-145"
"157067859","8-637"
"157067862","23-149"
"157067874","23-148"
"157067879","8-646"
"157067881","23-147"
"157067882","23-150"
"157067886","8-647"
"157067890","8-638"
"152094511","34-4"
"152094528","23-131"
"152094516","33-128"
"152094542","33-129"
"152094512","33-120"
"152094494","33-118"
"152094519","23-133"
"152094499","33-119"
"152094557","33-161"
"152094505","34-8"
"152094537","23-135"
"152094487","33-111"
"152094479","19-17"
"152094507","33-137"
"148710393","63-1127"
"148710473","47-529"
"148710275","25-22"
"148710279","47-480"
"148710281","63-1778"
"148710283","63-1095"
"148710287","63-1019"
"148710288","63-1777"
"148710439","63-1064"
"148710442","63-1071"
"148710443","63-1065"
"148710444","63-1067"
"148710446","47-459"
"148710454","63-1077"
"148710395","47-545"
"148710396","47-544"
"148710400","63-1124"
"148710410","63-1049"
"148710418","47-495"
"148710420","63-1051"
"148710421","63-1047"
"148710422","47-534"
"148710423","63-1053"
"148710295","63-1021"
"148710303","63-1087"
"148710304","47-506"
"148710306","47-502"
"148710308","47-469"
"148710314","63-1024"
"148710318","47-509"
"148710320","47-513"
"148710325","47-453"
"148710332","63-1025"
"148710336","47-478"
"148710338","63-1116"
"148710341","47-455"
"148710344","63-1111"
"148710345","47-512"
"148710347","63-1026"
"148710348","47-510"
"148710352","63-1112"
"148710354","47-560"
"148710360","47-454"
"148710362","63-1040"
"148710368","47-492"
"148710372","63-1041"
"148710375","47-489"
"148710379","47-486"
"148710380","63-1038"
"148710382","47-491"
"148710384","63-1037"
"148710384","63-1036"
"148710387","63-1748"
"148710390","47-485"
NA,"33-114"
NA,"63-848"
NA,"3-458"
NA,"33-162"
NA,"33-163"
NA,"47-466"
NA,"63-712"
NA,"50-224"
NA,"63-1695"
NA,"23-159"
NA,"50-130"
NA,"50-131"
NA,"50-237"
"145330780","63-589"
"145331001","63-671"
"145330558","63-564"
"145330814","63-594"
"146647005","63-872"
"146647005","63-943"
"146647099","63-920"
"145330498","63-1774"
"145330543","63-561"
"145330931","63-781"
"145330973","63-789"
"145330940","63-771"
"145330450","63-711"
"146646998","50-232"
"146646998","50-234"
"146646998","50-233"
"145330893","63-644"
"146647118","63-921"
"145330540","63-551"
"145330552","63-559"
"145330763","63-737"
"145330782","63-736"
"145330956","63-803"
"146646958","63-843"
"146646958","63-868"
"145330935","63-801"
"146647016","63-1001"
"146647031","63-877"
"145330863","63-1745"
"145330836","63-588"
"146647024","63-876"
"146647086","50-128"
"145330754","63-754"
"145330805","63-780"
"145330983","63-798"
"145330454","63-1759"
"146646969","63-869"
"145330572","63-731"
"145330903","63-641"
"145330794","63-1743"
"145330785","63-779"
"145330487","63-575"
"145330773","63-590"
"146647078","50-132"
"146646964","50-226"
"146647136","63-915"
"145330901","63-768"
"146646924","63-849"
"145330550","63-728"
"145330503","63-569"
"145330791","63-579"
"145330879","63-774"
"145330788","63-614"
"145330728","63-609"
"145330536","63-568"
"146646981","63-859"
"146647069","63-956"
"146647158","63-925"
"146647140","63-1705"
"146647176","63-934"
"146647176","63-329"
"146647170","63-969"
"146647071","50-241"
"146646933","63-844"
"146647055","63-954"
"146647149","50-253"
"146646993","63-860"
"146647109","50-243"
"146647089","50-242"
"146647153","50-230"
"146647025","63-896"
"146647009","63-871"
"146647123","50-228"
"146647120","50-236"
"146647059","63-957"
"146647137","63-976"
"146647017","63-857"
"146647040","63-953"
"146646999","63-865"
"152517491","3-191"
"152517477","3-292"
"152517496","3-241"
"152517473","8-753"
"152517503","3-271"
"152517475","3-461"
"152517481","3-465"
"152517462","3-332"
"152517497","3-255"
"152517474","3-452"
"152517488","3-190"
"152517471","8-751"
"152517476","3-462"
"152517495","3-196"
"152517490","3-253"
"152517478","8-586"
"157067897","23-178"
"157067899","23-179"
"157067905","8-706"
"157067913","8-745"
"157067917","23-152"
"157067921","8-776"
"157067925","8-775"
"157067929","8-640"
"157067933","8-641"
"157067944","8-642"
"157067963","8-657"
"157067969","8-658"
"157067971","8-490"
"157067979","23-175"
"157068006","23-176"
"157068008","8-492"
"157068010","23-177"
"157068018","23-109"
"157068028","8-584"
"157068034","23-166"
"157068036","8-493"
"157068041","8-521"
"157068043","8-520"
"157068045","8-592"
"157068052","8-591"
"152094608","23-165"
"152094668","23-183"
"152094583","23-158"
"152094619","33-107"
"152094584","33-155"
"152094658","33-172"
"152094669","23-184"
"152094623","33-170"
"152094660","33-173"
"152094667","23-185"
"152094651","33-106"
"152094641","47-541"
"152094638","23-167"
"152094672","33-178"
"152094664","33-175"
"152094616","33-168"
"152094617","33-169"
"152094586","33-160"
"152094621","33-167"
"148710463","47-409"
"148710467","47-467"
"148710468","63-540"
"148710469","47-462"
"148710470","47-500"
"148710472","47-533"
"148710475","47-539"
"148710477","47-465"
"148710481","47-464"
"148710486","47-410"
"148710457","63-1076"
"148710492","47-463"
"148710502","47-416"
"148710509","47-418"
"148710512","47-388"
"148710516","47-385"
"148710518","63-1760"
"148710519","47-386"
"148710520","47-426"
"148710523","47-389"
"148710525","47-532"
"148710528","47-394"
NA,"63-918"
NA,"47-424"
NA,"63-643"
NA,"33-174"
"52568","3-297"
NA,"63-333"
NA,"63-339"
NA,"63-1714"
NA,"63-1721"
NA,"63-359"
"145331735","63-266"
"145331081","63-829"
"149285664","63-444"
"149285678","63-449"
"149285691","63-446"
"146647212","63-1724"
"145331638","63-179"
"145331259","47-444"
"145331059","63-837"
"145331046","47-556"
"145331233","63-153"
"145331660","63-178"
"145331643","47-543"
"145331705","47-272"
"145331690","47-265"
"145331329","63-1722"
"149285717","63-473"
"145331167","63-338"
"145331777","63-256-S"
"145331603","63-157"
"145331111","63-825"
"145331358","63-252"
"149285623","63-405"
"146647200","63-404"
"145331244","63-149"
"145331658","63-177"
"145331089","63-1747"
"145331157","63-237"
"145331157","63-238"
"145331665","63-263"
"145331294","63-342"
"145331645","63-184"
"149285636","63-406"
"149285696","63-356"
"145331332","63-340"
"145331264","47-443"
"145331261","63-249"
"145331021","63-675"
"145331021","63-673"
"145331116","47-441"
"145331675","47-331"
"149285698","63-452"
"146647186","63-1728"
"145331266","47-446"
"145331079","63-838"
"145331699","63-164"
"145331190","63-337"
"145331619","63-258"
"145331221","63-250"
"145331129","63-231"
"145331204","63-232"
"145331717","63-166"
"145331727","47-267"
"145331611","63-180"
"145331772","47-269"
"145331729","63-270"
"145331306","63-1763"
"145331670","63-256-N"
"145331181","63-242"
"145331027","63-834"
"145331202","63-239"
"145331103","63-833"
"149285658","63-348"
"145331083","63-1773"
"145331317","63-1720"
"145331077","47-440"
"145331759","63-367"
"145331039","63-813"
"145331174","63-691"
"145331651","63-277"
"145331313","47-330"
"145331071","63-236"
"145331302","63-152"
"149285669","63-349"
"149285655","63-420"
"149285656","63-411"
"149285647","63-410"
"149285665","63-447"
"149285629","63-330"
"146647179","63-1706"
"149285674","63-353"
"149285694","63-461"
"149285652","63-416"
"146647230","63-334"
"146647185","63-1727"
"146647228","63-346"
"146647224","63-1337"
"146647197","50-254"
"146647189","63-1729"
"146647235","63-347"
"146647168","63-970"
"146647175","63-1761"
"146647236","63-344"
"146647167","63-1725"
"146647178","63-1726"
"152517526","3-200"
"152517540","3-209"
"152517598","8-774"
"152517598","8-413"
"152517511","8-589"
"152517543","8-610"
"152517531","3-205"
"152517582","3-231"
"152517559","3-223"
"152517515","3-245"
"152517557","3-221"
"152517516","3-246"
"152517535","8-613"
"152517541","3-215"
"152517576","3-233"
"152517532","3-204"
"152517524","8-603"
"152517524","8-604"
"152517566","3-257"
"152517525","3-201"
"152517518","8-602"
"152517512","3-238"
"152517579","3-248"
"152517522","3-197"
"152517548","3-224"
"152517554","3-219"
"152517529","3-198"
"152517527","3-202"
"152517545","3-208"
"152517556","8-623"
"152517514","3-203"
"152517552","3-222"
"152517539","8-614"
"152517564","3-288"
"152517575","3-258"
"152517574","3-249"
"157068102","8-477"
"157068176","8-501"
"157068198","8-619"
"157068216","23-172"
"157068135","23-174"
"157068143","23-169"
"157068146","8-548"
"157068153","8-772"
"157068159","8-616"
"157068169","23-94"
"157068171","23-173"
"157068173","23-181"
"157068250","8-576"
"157068253","23-43"
"157068254","23-180"
"157068258","23-45"
"157068259","8-244"
"157068261","8-516"
"157068262","8-276"
"157068221","8-481"
"157068236","8-559"
"157068237","8-566"
"157068240","8-771"
"157068243","8-562"
"152094684","33-110"
"152094686","33-165"
"152094702","33-177"
"152094691","33-166"
"152094685","33-164"
"152094700","33-157"
"152094705","33-158"
"152094705","33-159"
"148710533","47-430"
"148710534","47-536"
"148710537","47-431"
"148710542","47-442"
"148710549","47-395"
"148710551","47-396"
"148710561","47-379"
"148710567","47-259"
"148710579","47-250"
"148710583","47-252"
NA,"63-372"
NA,"63-300"
NA,"50-251"
NA,"33-88"
NA,"47-555"
NA,"47-343"
NA,"50-244"
NA,"3-174"
NA,"63-89"
NA,"23-187"
NA,"33-171"
NA,"47-208"
NA,"47-169"
"145332591","47-371"
"145332213","63-303"
"149285713","63-454"
"149286033","63-17"
"145332786","47-118"
"145332388","47-344"
"145332489","47-299"
"145332401","63-315"
"145332201","47-277"
"145332565","47-297"
"145332295","47-349"
"145332223","47-354"
"149285722","63-453"
"145332598","47-373"
"145332346","63-318"
"145332411","47-140"
"145332773","47-121"
"145332543","47-300"
"145332796","47-120"
"145332215","47-275"
"145332204","47-422"
"145332406","47-286"
"145332567","63-1696"
"149285740","63-494"
"145331808","47-334"
"145332473","47-547"
"149285715","63-365"
"149285744","63-496"
"145332610","47-298"
