"NEW_KEY","COUNTY","LONG_DD","LAT_DD","Water_Body_Name","Survey_Number","SURVEY_YEAR","Survey_Purpose","TARGET_SPECIES","GEAR","SPECIES","FISH_COUNT","SAMPLE_START_DATE","SAMPLE_END_DATE"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","IGNET","RKB",1,"6/11/18","6/12/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","IGNET","WCR",1,"6/11/18","6/12/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","IGNET","YEP",13,"6/11/18","6/12/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","LMFYKE","BCR",103,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","LMFYKE","BLB",1,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","LMFYKE","BLG",8,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","LMFYKE","BRB",94,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","LMFYKE","CAR",6,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","LMFYKE","CSH",1,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","LMFYKE","CWS",21,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","LMFYKE","GOR",11,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","LMFYKE","GOS",5,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","LMFYKE","LMB",2,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","LMFYKE","NOP",11,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","LMFYKE","PSF",26,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","LMFYKE","RKB",1,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","LMFYKE","SMB",4,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","LMFYKE","WCR",8,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","LMFYKE","YEP",7,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","LMFYKE","YLB",6,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","SEINE","BSD",3,"6/11/18","6/11/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","SEINE","JOD",2,"6/11/18","6/11/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","SEINE","LMB",4,"6/11/18","6/11/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","SEINE","PSF",2,"6/11/18","6/11/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","SEINE","STS",23,"6/11/18","6/11/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","SMFYKE","BCR",14,"6/11/18","6/12/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","SMFYKE","BLG",15,"6/11/18","6/12/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","SMFYKE","BNM",9,"6/11/18","6/12/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","SMFYKE","BRB",7,"6/11/18","6/12/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","SMFYKE","BSD",1,"6/11/18","6/12/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","SMFYKE","CSH",1,"6/11/18","6/12/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","SMFYKE","GSF",2,"6/11/18","6/12/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","SMFYKE","LMB",1,"6/11/18","6/12/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","SMFYKE","PSF",19,"6/11/18","6/12/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","SMFYKE","RKB",1,"6/11/18","6/12/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","SMFYKE","SMB",1,"6/11/18","6/12/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","SMFYKE","TMT",3,"6/11/18","6/12/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","TRAPNET","BCR",29,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","TRAPNET","BLG",7,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","TRAPNET","BRB",8,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","TRAPNET","CAR",5,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","TRAPNET","CCF",20,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","TRAPNET","CWS",1,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","TRAPNET","GOR",7,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","TRAPNET","NOP",2,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","TRAPNET","PSF",9,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","TRAPNET","RKB",2,"6/11/18","6/13/18"
"26-2","Gladwin",-84.48406,43.88381,"Ross Lake",11691,2018,"Status & Trends","ALL SPECIES","TRAPNET","SMB",2,"6/11/18","6/13/18"
"26-20","Gladwin",-84.54704,44.02499,"Pratt Lake",11692,2018,"Status & Trends","ALL SPECIES","BOOMSHK","BLG",67,"6/20/18","6/20/18"
"26-20","Gladwin",-84.54704,44.02499,"Pratt Lake",11692,2018,"Status & Trends","ALL SPECIES","BOOMSHK","BND",2,"6/20/18","6/20/18"
"26-20","Gladwin",-84.54704,44.02499,"Pratt Lake",11692,2018,"Status & Trends","ALL SPECIES","BOOMSHK","BRB",3,"6/20/18","6/20/18"
"26-20","Gladwin",-84.54704,44.02499,"Pratt Lake",11692,2018,"Status & Trends","ALL SPECIES","BOOMSHK","LMB",101,"6/20/18","6/20/18"
"26-20","Gladwin",-84.54704,44.02499,"Pratt Lake",11692,2018,"Status & Trends","ALL SPECIES","BOOMSHK","PSF",2,"6/20/18","6/20/18"
